Time,Amps,Volts,Torque 12V (N · m)
0.005,81.85,12,0.341
0.403,85.84,12.001,0.337
0.767,80.64,12.001,0.334
1.17,76.48,12,0.331
1.579,71.06,12,0.327
1.932,67.88,12.001,0.32
2.281,65.18,12,0.314
2.631,62.84,12,0.309
3.029,60.78,12,0.275
3.393,123.18,10.655,0.082
3.757,119.96,11.743,0.143
4.133,26.69,12,0.145
4.483,25.97,12,0.146
4.833,25.35,12,0.146
5.181,24.79,12,0.146
5.557,24.25,12,0.144
5.906,23.8,12,0.143
6.257,23.4,12,0.141
6.605,23.02,12,0.139
6.954,22.68,12,0.138
7.33,22.33,12,0.136
7.678,22.03,12,0.135
8.028,21.76,12,0.133
8.378,21.49,12,0.132
8.727,21.87,12,0.13
9.102,21.26,12,0.129
9.451,20.98,12,0.128
9.801,20.75,12,0.127
10.149,20.35,12,0.126
10.5,21.45,12,0.124
10.848,24.95,12,0.104
11.198,24.47,12,0.102
11.575,25.68,12,0.103
11.922,28.34,12,0.134
12.273,120.07,11.961,0.123
12.622,31.88,12,0.12
12.972,34.31,12,0.116
13.331,31.63,12,0.111
13.713,34.96,12,0.103
14.073,38.96,12,0.1
14.447,38.84,12,0.1
14.798,40.74,12,0.095
15.147,39.86,12,0.094
15.495,39.45,12,0.092
15.844,38.51,12,0.091
16.222,38.72,12,0.087
16.571,60.77,12.001,0.069
16.92,66.62,12,0.063
17.269,83.06,12,0.049
17.62,83.39,11.999,0.021
17.969,1.93,12,0.019
18.346,1.21,12,0.019
18.695,1.84,12,0.018
19.044,1.07,12,0.019
19.392,0,12,0.018
19.742,0.65,12,0.013
20.089,1.14,12.001,0.014
20.451,1.91,12,0.015
20.806,1.31,12,0.015
21.178,1.33,12.001,0.016
21.569,1.06,12.001,0.016
21.916,1.41,12.001,0.016
22.268,1.5,12.001,0.016
22.616,1.28,12,0.017
22.966,0,12,0.017
23.314,1.08,12,0.017
23.697,0,12,0.017
24.093,1.77,12,0.017
24.458,1.83,12,0.017
24.83,1.72,12,0.021
25.21,2.86,10.407,0.02
25.569,0,12,0.02
25.92,0,12,0.02
26.267,0,12,0.019
26.646,0,12,0.019
26.994,0,12,0.018
27.356,0,12,0.018
27.745,0,12,0.018
28.096,0,12,0.018
28.443,0,12,0.018
28.793,0,12,0.018
29.144,0,12,0.018
29.491,0,12,0.018
29.851,0,12,0.018
30.233,0,12,0.018
30.607,0,12,0.017
30.987,0,12,0.017
31.345,0,12,0.017
31.709,0,12.001,0.017
32.087,0,12,0.017
32.446,0,12,0.017
32.836,0,12.001,0.017
33.236,0,12,0.017
33.619,0,12,0.017
33.991,0,12,0.017
34.354,0,12,0.017
34.719,0,12,0.017
35.094,0,12,0.017
35.473,0,12,0.017
35.831,0,12,0.017
36.181,0,12,0.017
36.542,0,12,0.017
36.882,0,12,0.017
37.244,0.58,12,0.017
37.618,0,12,0.017
38.009,0,12,0.017
38.356,0,12,0.017
38.707,0,12,0.017
39.056,0,12,0.017
39.404,0,12.001,0.017
39.765,0,12,0.017
40.115,0,12,0.017
40.468,0,12,0.018
40.843,0,12,0.017
41.231,0,12,0.018
41.581,0,12,0.018
41.929,0,12,0.017
42.279,0,12,0.017
42.629,0,12,0.017
42.978,0,12,0.017
43.367,0,12,0.017
