Time,Amps,Volts,Torque 12V (N · m)
0,0,0,0.214
0.101,0,0,0.181
0.248,0,0,0.209
0.348,0,0,0.209
0.49,0,0,0.206
0.593,0,0,0.204
0.695,0,0,0.202
0.801,0,0,0.201
0.947,0,0,0.2
1.092,0,0,0.199
1.204,0,0,0.198
1.327,0,0,0.198
1.448,0,0,0.197
1.554,0,0,0.196
1.673,0,0,0.196
1.784,0,0,0.195
1.89,0,0,0.195
1.997,0,0,0.194
2.107,0,0,0.194
2.222,0,0,0.194
2.332,0,0,0.193
2.448,0,0,0.193
2.551,0,0,0.192
2.657,0,0,0.192
2.765,0,0,0.192
2.871,0,0,0.191
2.976,0,0,0.191
3.083,0,0,0.191
3.187,0,0,0.19
3.299,0,0,0.19
3.406,0,0,0.19
3.514,0,0,0.189
3.622,0,0,0.189
3.74,0,0,0.189
3.851,0,0,0.188
3.977,0,0,0.188
4.109,0,0,0.188
4.225,0,0,0.188
4.332,0,0,0.187
4.44,0,0,0.187
4.548,0,0,0.187
4.658,0,0,0.187
4.785,0,0,0.187
4.895,0,0,0.186
5.008,0,0,0.186
5.115,0,0,0.186
5.223,0,0,0.186
5.333,0,0,0.185
5.442,0,0,0.185
5.551,0,0,0.185
5.666,0,0,0.185
5.778,0,0,0.185
5.886,0,0,0.184
5.994,0,0,0.184
6.108,0,0,0.184
6.225,0,0,0.184
6.358,0,0,0.183
6.473,0,0,0.183
6.582,0,0,0.183
6.69,0,0,0.182
6.797,0,0,0.182
6.907,0,0,0.182
7.015,0,0,0.182
7.122,0,0,0.181
7.229,0,0,0.181
7.338,0,0,0.181
7.447,0,0,0.18
7.555,0,0,0.18
7.675,0,0,0.18
7.781,0,0,0.179
7.89,0,0,0.179
8.004,0,0,0.179
8.115,0,0,0.179
8.221,0,0,0.178
8.33,0,0,0.178
8.437,0,0,0.178
8.548,0,0,0.178
8.661,0,0,0.177
8.764,0,0,0.177
8.883,0,0,0.177
8.998,0,0,0.176
9.103,0,0,0.176
9.212,0,0,0.176
9.32,0,0,0.176
9.429,0,0,0.175
9.542,0,0,0.175
9.651,0,0,0.175
9.758,0,0,0.175
9.866,0,0,0.174
9.976,0,0,0.174
10.085,0,0,0.174
10.203,0,0,0.174
10.318,0,0,0.173
10.421,0,0,0.173
10.532,0,0,0.173
10.639,0,0,0.173
10.747,0,0,0.173
10.856,0,0,0.172
10.966,0,0,0.172
11.073,0,0,0.172
11.194,0,0,0.172
11.301,0,0,0.172
11.41,0,0,0.171
11.515,0,0,0.171
11.623,0,0,0.171
11.733,0,0,0.171
11.843,0,0,0.171
11.97,0,0,0.17
12.084,0,0,0.17
12.194,0,0,0.17
12.304,0,0,0.17
12.414,0,0,0.169
12.524,0,0,0.169
12.643,0,0,0.169
12.761,0,0,0.169
12.87,0,0,0.169
12.98,0,0,0.168
13.086,0,0,0.168
13.196,0,0,0.168
13.306,0,0,0.168
13.417,0,0,0.168
13.52,0,0,0.167
13.635,0,0,0.167
13.742,0,0,0.167
13.85,0,0,0.167
13.96,0,0,0.167
14.071,0,0,0.167
14.18,0,0,0.166
14.324,0,0,0.166
14.426,0,0,0.166
14.536,0,0,0.166
14.644,0,0,0.166
14.751,0,0,0.166
14.859,0,0,0.166
14.977,0,0,0.165
15.103,0,0,0.165
15.206,0,0,0.165
15.314,0,0,0.165
15.419,0,0,0.165
15.525,0,0,0.165
15.637,0,0,0.164
15.757,0,0,0.164
15.886,0,0,0.164
15.987,0,0,0.164
16.101,0,0,0.164
16.209,0,0,0.164
16.317,0,0,0.163
16.428,0,0,0.163
16.538,0,0,0.163
16.671,0,0,0.163
16.786,0,0,0.163
16.894,0,0,0.163
