Time,Amps,Volts,Torque 2V (N · m)
0,19.87,2,0.201
0.391,20.35,2,0.2
0.792,20.31,2,0.199
1.17,20.22,2,0.198
1.576,20.19,2,0.197
1.96,20.14,2,0.197
2.333,20.07,2,0.196
2.684,20.03,2,0.196
3.032,19.98,2,0.195
3.407,19.91,2,0.195
3.784,19.88,2,0.195
4.133,19.84,2,0.194
4.491,19.77,2,0.194
4.874,19.74,2,0.194
5.234,19.7,2,0.194
5.608,19.67,2,0.193
5.959,19.59,2,0.193
6.308,19.54,2,0.193
6.657,19.52,2,0.192
7.005,19.48,2,0.192
7.38,19.45,2,0.192
7.731,19.42,2,0.192
8.08,19.34,2,0.191
8.429,19.32,2,0.191
8.805,19.29,2,0.191
9.154,19.25,2,0.191
9.502,19.22,2,0.191
9.853,19.19,2,0.19
10.201,19.17,2,0.19
10.549,19.14,2,0.19
10.926,19.07,2,0.189
11.275,19.05,2,0.189
11.625,19.02,2,0.189
11.974,18.99,2,0.189
12.323,18.97,2,0.189
12.698,18.95,2,0.189
13.049,18.92,2,0.189
13.398,18.87,2,0.189
13.746,18.85,2,0.188
14.096,18.83,2,0.188
14.444,18.8,2,0.187
14.82,18.66,2,0.187
15.169,18.65,2,0.187
15.52,18.64,2,0.186
15.868,18.61,2,0.186
16.242,18.59,2,0.186
16.593,18.48,2,0.185
16.941,18.47,2,0.185
17.29,18.45,2,0.183
17.639,18.3,2,0.183
17.989,18.29,2,0.183
18.365,18.28,2,0.183
18.715,18.26,2,0.183
19.063,18.24,2,0.183
19.413,18.23,2,0.183
19.761,18.21,2,0.183
20.111,18.19,2,0.182
20.488,18.18,2,0.183
20.837,18.16,2,0.182
21.187,18.14,2,0.182
21.534,18.12,2,0.182
21.885,18.1,2,0.182
22.262,18.08,2,0.182
22.61,18.07,2,0.182
22.959,18.03,2,0.181
23.308,18.06,2,0.182
23.657,18.01,2,0.181
24.032,17.99,2,0.181
24.382,17.98,2,0.181
24.732,17.96,2,0.181
25.08,17.9,2,0.181
25.428,17.9,2,0.181
25.805,17.89,2,0.181
26.154,17.88,2,0.18
26.503,17.86,2,0.18
26.852,17.85,2,0.18
27.201,17.84,2,0.18
27.577,17.83,2,0.18
27.926,17.81,2,0.18
28.275,17.8,2,0.18
28.624,17.79,2,0.179
28.974,17.77,2,0.179
29.351,17.76,2,0.18
29.699,17.75,2,0.179
30.048,17.73,2,0.179
30.396,17.72,2,0.178
30.747,17.54,2,0.178
31.095,17.54,2,0.178
31.445,17.54,2,0.178
31.821,17.53,2,0.177
32.17,17.52,2,0.177
32.52,17.5,2,0.177
32.868,17.5,2,0.177
33.218,17.49,2,0.177
33.594,17.48,2,0.177
33.943,17.47,2,0.177
34.291,17.46,2,0.177
34.641,17.45,2,0.177
34.99,17.45,2,0.177
