Time,Amps,Volts,Torque 12V (N · m)
28.555,53.16,12.001,1.029
28.904,53.07,12,1.028
29.253,52.96,12,1.026
29.602,52.85,12,1.025
29.979,52.77,12,1.024
30.327,52.67,12,1.022
30.676,52.58,12,1.021
31.026,52.49,12,1.017
31.401,52.29,12,1.016
31.75,52.24,12,1.016
32.099,52.16,12,1.015
32.448,52.08,12,1.013
32.797,52.01,12,1.012
33.147,51.91,12,1.011
33.508,51.83,12,0.88
33.862,56.92,12,0.881
34.223,56.83,12,0.882
34.571,56.64,12,0.882
34.921,56.42,12,0.882
35.271,56.21,12,0.86
35.647,67.26,12,0.858
35.995,67.03,12,0.854
36.345,66.72,12,0.851
36.694,66.41,12,0.849
37.044,66.1,12,0.846
37.392,65.8,12,0.845
37.769,65.56,12,0.842
38.119,65.29,12,0.844
38.467,64.54,12,0.838
38.816,64.76,12,0.834
39.166,64.52,12,0.833
39.541,64.32,12,0.831
39.89,64.14,12,0.801
40.241,66.79,12,0.8
40.588,66.6,12,0.799
40.939,66.2,12,0.692
41.287,79.41,12,0.623
41.663,97.22,11.599,0.501
42.013,120.03,10.51,0.214
42.362,120.31,5.196,0.151
42.711,120.04,5.103,0.15
43.06,120.03,5.111,0.148
43.435,120.03,5.134,0.149
43.785,120.03,5.121,0.15
44.134,120.03,5.174,0.152
44.483,120.03,5.304,0.155
44.833,120.03,5.442,0.157
45.209,120.03,5.533,0.158
45.558,120.03,5.557,0.159
45.908,120.04,5.591,0.16
46.256,120.03,5.577,0.159
46.606,120.03,5.582,0.16
46.954,120.03,5.588,0.159
47.306,120.03,5.625,0.16
47.68,120.03,5.617,0.16
48.029,120.03,5.625,0.161
48.378,120.03,5.592,0.161
48.728,120.03,5.543,0.162
49.078,120.03,5.644,0.163
49.452,120.03,5.637,0.164
49.803,120.27,5.63,0.165
50.152,120.03,5.681,0.165
50.502,120.04,5.627,0.165
50.85,120.03,5.575,0.164
51.226,120.03,5.455,0.162
51.577,120.03,5.482,0.161
51.926,120.03,5.448,0.161
52.275,120.03,5.417,0.161
52.625,120.03,5.398,0.161
52.973,120.03,5.392,0.161
53.35,120.03,5.412,0.158
53.699,120.03,5.365,0.157
54.047,120.03,5.337,0.157
54.397,120.03,5.349,0.157
54.746,120.03,5.357,0.157
55.095,120.03,5.38,0.157
55.472,120.03,5.39,0.157
55.821,120.03,5.401,0.157
56.171,120.03,5.401,0.156
56.519,120.03,5.407,0.156
56.869,120.03,5.42,0.156
57.219,120.03,5.435,0.156
57.568,120.03,5.446,0.156
57.944,120.03,5.431,0.156
58.294,120.03,5.439,0.156
58.643,120.03,5.443,0.156
58.993,120.03,5.457,0.156
59.343,120.03,5.458,0.156
59.691,120.03,5.473,0.156
60.067,120.03,5.488,0.156
60.415,120.03,5.49,0.156
60.766,120.03,5.502,0.156
61.114,120.03,5.538,0.156
61.464,120.03,5.559,0.156
61.812,120.03,5.584,0.155
62.201,120.03,5.611,0.155
62.595,120.03,5.609,0.155
62.967,120.03,5.632,0.155
63.317,120.03,5.64,0.155
63.665,120.03,5.653,0.155
64.064,120.03,5.674,0.155
64.416,120.03,5.693,0.154
64.766,120.03,5.712,0.154
65.116,120.03,5.742,0.154
65.475,120.03,5.757,0.154
65.83,120.03,5.795,0.154
66.191,120.03,5.83,0.154
66.539,120.03,5.856,0.153
