Time,Amps,Volts,Torque 6V (N · m)
112.573,10.73,6.001,0.087
112.927,10.72,6.001,0.087
113.287,10.74,6.001,0.087
113.637,10.76,6.001,0.087
113.986,10.77,6.001,0.087
114.335,10.75,6.001,0.087
114.711,10.74,6.001,0.087
115.059,10.74,6.001,0.087
115.409,10.75,6.001,0.087
115.759,10.75,6.001,0.087
116.108,10.73,6.001,0.087
116.482,10.74,6.001,0.087
116.833,10.73,6.001,0.087
117.182,10.73,6.001,0.087
117.532,10.74,6.001,0.087
117.879,10.74,6.001,0.087
118.255,10.72,6.001,0.087
118.604,10.72,6.001,0.087
118.953,10.73,6.001,0.086
119.303,10.67,6.001,0.086
119.652,10.7,6.001,0.086
120.027,10.71,6.001,0.086
120.377,10.71,6.001,0.086
120.726,10.72,6.001,0.087
121.076,10.72,6.001,0.087
121.424,10.72,6.001,0.087
121.801,10.71,6.001,0.086
122.15,10.71,6.001,0.087
122.518,10.71,6.001,0.086
122.904,10.71,6.001,0.086
123.252,10.7,6.001,0.086
123.6,10.7,6.001,0.086
123.95,10.69,6.001,0.086
124.299,10.68,6.001,0.086
124.649,10.69,6.001,0.086
125.024,10.69,6.001,0.086
125.374,10.68,6.001,0.086
125.723,10.51,6.001,0.086
126.072,10.53,6.001,0.086
126.421,10.57,6.001,0.086
126.769,10.59,6.001,0.086
127.147,10.6,6.001,0.086
127.495,10.61,6.001,0.086
127.846,10.61,6.001,0.086
128.194,10.61,6.001,0.086
128.544,10.62,6.001,0.086
128.891,10.66,6.001,0.086
129.269,10.66,6.001,0.086
129.618,10.65,6.001,0.086
129.967,10.64,6.001,0.086
130.317,10.64,6.001,0.086
130.665,10.63,6.001,0.086
131.015,10.62,6.001,0.085
131.39,10.48,6.001,0.085
131.741,10.49,6.001,0.085
132.088,10.56,6.001,0.086
132.438,10.56,6.001,0.085
132.787,10.53,6.001,0.085
133.162,10.53,6.001,0.086
133.512,10.54,6.001,0.086
133.861,10.55,6.001,0.085
134.209,10.55,6.001,0.085
134.559,10.56,6.001,0.086
134.935,10.56,6.001,0.086
135.283,10.56,6.001,0.086
135.633,10.56,6.001,0.085
135.982,10.56,6.001,0.085
136.332,10.56,6.001,0.085
136.708,10.56,6.001,0.086
137.056,10.55,6.001,0.085
137.407,10.31,6.001,0.085
137.755,10.35,6.001,0.085
138.105,10.38,6.001,0.085
138.454,10.39,6.001,0.085
138.804,10.41,6.001,0.085
139.179,10.44,6.001,0.085
139.527,10.44,6.001,0.085
139.878,10.45,6.001,0.085
140.227,10.46,6.001,0.085
140.577,10.46,6.001,0.085
140.952,10.46,6.001,0.085
141.301,10.47,6.001,0.085
141.65,10.46,6.001,0.085
142.001,10.45,6.001,0.085
142.349,10.45,6.001,0.085
142.723,10.43,6.001,0.084
143.078,10.51,6.001,0.085
143.423,10.55,6.001,0.085
143.772,10.57,6.001,0.085
144.121,10.57,6.001,0.085
144.497,10.57,6.001,0.085
144.845,10.56,6.001,0.085
145.196,10.54,6.001,0.085
145.544,10.49,6.001,0.085
145.895,10.5,6.001,0.085
146.272,10.51,6.001,0.085
146.619,10.52,6.001,0.085
146.97,10.52,6.001,0.085
147.317,10.52,6.001,0.085
147.667,10.52,6.001,0.085
148.015,10.53,6.001,0.085
148.375,10.53,6.001,0.085
148.73,10.53,6.001,0.084
149.09,10.53,6.001,0.085
149.439,10.56,6.001,0.085
149.789,10.53,6.001,0.085
150.139,10.53,6.001,0.084
150.513,10.53,6.001,0.085
150.864,10.53,6.001,0.085
151.212,10.52,6.001,0.085
151.562,10.52,6.001,0.085
151.909,10.52,6.001,0.084
152.286,10.52,6.001,0.085
152.635,10.5,6.001,0.084
152.985,10.47,6.001,0.084
153.333,10.42,6.001,0.084
153.683,10.46,6.001,0.084
154.058,10.48,6.001,0.084
154.408,10.5,6.001,0.084
154.757,10.49,6.001,0.084
155.106,10.49,6.001,0.084
155.456,10.49,6.001,0.084
155.833,10.49,6.001,0.084
156.18,10.49,6.001,0.084
156.53,10.49,6.001,0.084
156.879,10.49,6.001,0.084
157.229,10.49,6.001,0.084
157.577,10.49,6.001,0.084
157.928,10.49,6.001,0.084
158.305,10.48,6.001,0.084
158.653,10.47,6.001,0.084
159.002,10.46,6.001,0.084
159.352,10.46,6.001,0.084
159.702,10.45,6.001,0.084
160.075,10.45,6.001,0.084
160.427,10.44,6.001,0.084
160.775,10.44,6.001,0.084
161.125,10.43,6.001,0.084
161.472,10.22,6.001,0.084
161.848,10.47,6.001,0.084
162.198,10.49,6.001,0.084
162.546,10.5,6.001,0.084
162.896,10.51,6.001,0.084
163.245,10.52,6.001,0.084
163.621,10.52,6.001,0.084
163.97,10.53,6.001,0.084
164.319,10.53,6.001,0.084
164.669,10.53,6.001,0.084
165.017,10.53,6.001,0.084
165.395,10.53,6.001,0.084
165.743,10.53,6.001,0.084
166.093,10.53,6.001,0.084
166.441,10.53,6.001,0.084
166.791,10.52,6.001,0.084
167.139,10.53,6.001,0.084
167.516,10.52,6.001,0.084
167.866,10.52,6.001,0.084
168.214,10.52,6.001,0.084
168.563,10.52,6.001,0.084
168.912,10.52,6.001,0.084
169.289,10.52,6.001,0.084
169.637,10.52,6.001,0.084
169.986,10.51,6.001,0.084
170.334,10.51,6.001,0.083
170.71,10.38,6.001,0.083
171.059,10.41,6.001,0.083
171.409,10.42,6.001,0.083
171.759,10.43,6.001,0.083
172.107,10.44,6.001,0.084
172.457,10.44,6.001,0.083
172.833,10.44,6.001,0.083
173.182,10.45,6.001,0.083
173.53,10.44,6.001,0.083
173.879,10.44,6.001,0.083
174.229,10.44,6.001,0.083
174.579,10.45,6.001,0.084
174.954,10.45,6.001,0.083
175.304,10.45,6.001,0.083
175.654,10.45,6.001,0.083
176.002,10.45,6.001,0.083
176.353,10.45,6.001,0.083
176.729,10.44,6.001,0.083
177.077,10.44,6.001,0.083
177.427,10.44,6.001,0.083
177.776,10.44,6.001,0.083
178.126,10.44,6.001,0.083
178.475,10.34,6.001,0.083
178.851,10.37,6.001,0.083
179.199,10.38,6.001,0.083
179.549,10.39,6.001,0.083
179.897,10.39,6.001,0.083
180.272,10.4,6.001,0.083
180.622,10.4,6.001,0.083
180.971,10.41,6.001,0.083
181.32,10.4,6.001,0.083
181.67,10.4,6.001,0.083
182.019,10.4,6.001,0.083
182.394,10.4,6.001,0.083
182.761,10.4,6.001,0.083
183.146,10.4,6.001,0.083
183.522,10.39,6.001,0.083
183.871,10.4,6.001,0.083
184.219,10.4,6.001,0.083
184.596,10.39,6.001,0.083
184.946,10.39,6.001,0.083
185.295,10.39,6.001,0.083
185.643,10.39,6.001,0.083
185.993,10.39,6.001,0.083
186.37,10.39,6.001,0.083
186.718,10.38,6.001,0.083
187.068,10.25,6.001,0.083
187.416,10.27,6.001,0.083
187.766,10.28,6.001,0.083
188.114,10.29,6.001,0.083
188.492,10.3,6.001,0.083
188.84,10.3,6.001,0.083
189.19,10.31,6.001,0.083
189.538,10.31,6.001,0.083
189.888,10.32,6.001,0.083
190.238,10.32,6.001,0.083
190.611,10.33,6.001,0.083
190.962,10.33,6.001,0.083
191.311,10.33,6.001,0.083
191.661,10.33,6.001,0.083
192.009,10.34,6.001,0.083
192.385,10.34,6.001,0.083
192.733,10.34,6.001,0.083
193.084,10.34,6.001,0.083
193.433,10.35,6.001,0.083
193.782,10.34,6.001,0.083
194.158,10.34,6.001,0.083
194.507,10.34,6.001,0.083
194.857,10.34,6.001,0.082
195.206,10.14,6.001,0.082
195.554,10.21,6.001,0.082
195.933,10.26,6.001,0.082
196.297,10.28,6.001,0.082
196.684,10.29,6.001,0.082
197.058,10.3,6.001,0.082
197.407,10.3,6.001,0.082
197.757,10.3,6.001,0.082
198.106,10.31,6.001,0.082
198.484,10.31,6.001,0.082
198.832,10.31,6.001,0.082
199.181,10.3,6.001,0.082
199.53,10.3,6.001,0.082
199.879,10.3,6.001,0.082
200.256,10.3,6.001,0.082
200.605,10.3,6.001,0.082
200.954,10.3,6.001,0.082
201.303,10.3,6.001,0.082
201.653,10.3,6.001,0.082
202.028,10.3,6.001,0.082
202.378,10.3,6.001,0.082
202.725,10.3,6.001,0.082
203.084,10.3,6.001,0.082
203.479,10.3,6.001,0.082
203.828,10.29,6.001,0.082
204.177,10.29,6.001,0.082
204.526,10.3,6.001,0.082
204.875,10.29,6.001,0.082
205.252,10.29,6.001,0.082
205.601,10.29,6.001,0.082
205.95,10.29,6.001,0.082
206.299,10.29,6.001,0.082
206.647,10.19,6.001,0.082
207.025,10.28,6.001,0.082
207.372,10.26,6.001,0.082
207.722,10.24,6.001,0.082
208.071,10.22,6.001,0.082
208.421,10.24,6.001,0.082
208.796,10.23,6.001,0.082
209.146,10.21,6.001,0.082
209.493,10.21,6.001,0.082
209.842,10.23,6.001,0.082
210.192,10.23,6.001,0.082
210.569,10.24,6.001,0.082
210.918,10.24,6.001,0.082
211.268,10.24,6.001,0.082
211.616,10.24,6.001,0.082
211.966,10.24,6.001,0.082
212.315,10.24,6.001,0.082
212.691,10.24,6.001,0.082
213.041,10.24,6.001,0.082
213.389,10.25,6.001,0.082
213.739,10.25,6.001,0.082
214.088,10.25,6.001,0.082
214.438,10.24,6.001,0.082
214.813,10.24,6.001,0.082
215.162,10.24,6.001,0.082
215.513,10.24,6.001,0.082
215.86,10.25,6.001,0.082
216.21,10.25,6.001,0.082
216.586,10.25,6.001,0.082
216.934,10.24,6.001,0.082
217.286,10.24,6.001,0.082
217.634,10.24,6.001,0.082
217.983,10.24,6.001,0.082
218.358,10.24,6.001,0.082
218.707,10.24,6.001,0.082
219.056,10.24,6.001,0.081
219.407,10.05,6.001,0.081
219.755,10.03,6.001,0.081
220.115,10.05,6.001,0.081
220.495,10.05,6.001,0.081
220.856,10.04,6.001,0.081
221.232,10.07,6.001,0.081
221.582,10.09,6.001,0.081
221.932,10.11,6.001,0.081
222.28,10.1,6.001,0.081
222.629,10.12,6.001,0.081
222.979,10.13,6.001,0.081
223.355,10.14,6.001,0.081
223.703,10.15,6.001,0.081
224.052,10.15,6.001,0.081
224.401,10.16,6.001,0.081
224.751,10.16,6.001,0.081
225.126,10.16,6.001,0.081
225.475,10.16,6.001,0.081
225.824,10.17,6.001,0.081
226.173,10.16,6.001,0.081
226.522,10.17,6.001,0.081
226.898,10.17,6.001,0.081
227.247,10.17,6.001,0.081
227.597,10.17,6.001,0.081
227.947,10.17,6.001,0.081
228.296,10.17,6.001,0.081
228.646,10.17,6.001,0.081
229.022,10.17,6.001,0.081
229.37,10.17,6.001,0.081
229.721,10.17,6.001,0.081
230.068,10.17,6.001,0.081
230.42,10.17,6.001,0.081
230.794,10.17,6.001,0.081
231.144,10.17,6.001,0.081
231.493,10.16,6.001,0.081
231.843,10.16,6.001,0.081
232.192,10.16,6.001,0.081
232.54,10.16,6.001,0.081
232.916,10.16,6.001,0.081
233.266,10.16,6.001,0.081
233.616,10.16,6.001,0.081
233.964,10.16,6.001,0.081
234.314,10.16,6.001,0.081
234.688,10.16,6.001,0.081
235.038,10.15,6.001,0.081
235.387,10.15,6.001,0.081
235.735,10.15,6.001,0.081
236.085,10.15,6.001,0.081
236.461,9.98,6.001,0.081
236.81,10.05,6.001,0.081
237.16,9.98,6.001,0.08
237.508,10,6.001,0.081
237.858,10.01,6.001,0.08
238.207,10.02,6.001,0.08
238.584,10.02,6.001,0.08
238.931,10.02,6.001,0.081
239.282,10.02,6.001,0.081
239.63,10.03,6.001,0.08
239.98,10.03,6.001,0.081
240.357,10.04,6.001,0.081
240.706,10.03,6.001,0.08
241.054,10.04,6.001,0.08
241.404,10.04,6.001,0.08
241.753,10.03,6.001,0.081
242.102,10.04,6.001,0.08
242.479,10.04,6.001,0.08
242.845,10.03,6.001,0.08
243.23,10.04,6.001,0.08
243.577,10.04,6.001,0.08
243.927,10.04,6.001,0.081
244.275,10.04,6.001,0.08
244.626,10.04,6.001,0.08
244.974,10.04,6.001,0.08
245.326,10.04,6.001,0.08
245.701,10.04,6.001,0.08
246.05,10.04,6.001,0.08
246.399,10.04,6.001,0.08
246.749,10.04,6.001,0.08
247.097,10.04,6.001,0.08
247.473,10.03,6.001,0.08
247.823,10.04,6.001,0.08
248.17,10.03,6.001,0.08
248.521,10.04,6.001,0.08
248.869,10.03,6.001,0.08
249.245,10.03,6.001,0.08
249.595,10.03,6.001,0.08
249.945,10.03,6.001,0.08
250.293,10.04,6.001,0.08
250.642,10.03,6.001,0.08
251.018,10.04,6.001,0.08
251.368,10.04,6.001,0.08
251.716,10.04,6.001,0.08
252.066,10.04,6.001,0.08
252.414,10.03,6.001,0.08
252.79,10.04,6.001,0.08
253.14,10.03,6.001,0.08
253.49,10.03,6.001,0.08
253.838,10.04,6.001,0.08
254.187,10.03,6.001,0.08
254.536,10.04,6.001,0.08
254.912,10.03,6.001,0.08
255.262,10.03,6.001,0.08
255.613,10.03,6.001,0.08
255.96,10.03,6.001,0.08
256.31,10.03,6.001,0.08
256.685,10.02,6.001,0.08
257.033,10.02,6.001,0.08
257.385,10.02,6.001,0.08
257.732,10.03,6.001,0.08
258.082,10.02,6.001,0.08
258.429,10.03,6.001,0.08
258.806,10.02,6.001,0.08
259.156,10.02,6.001,0.08
259.505,10.02,6.001,0.08
259.853,10.02,6.001,0.08
260.23,10.02,6.001,0.08
260.578,10.02,6.001,0.08
260.929,10.02,6.001,0.08
261.276,10.01,6.001,0.08
261.627,10.02,6.001,0.08
261.975,10.01,6.001,0.08
262.351,10.01,6.001,0.08
262.701,10.01,6.001,0.08
263.052,10.01,6.001,0.08
263.4,10.01,6.001,0.08
263.75,10.01,6.001,0.08
264.125,10.01,6.001,0.08
264.476,10.01,6.001,0.08
264.823,10.01,6.001,0.08
265.173,10.01,6.001,0.08
265.522,10.01,6.001,0.08
265.872,10.01,6.001,0.08
266.248,10.01,6.001,0.08
266.595,10,6.001,0.08
266.945,10.01,6.001,0.08
267.295,10,6.001,0.08
267.645,10,6.001,0.08
268.019,10,6.001,0.08
268.369,10.01,6.001,0.08
268.718,10,6.001,0.08
269.067,10,6.001,0.08
269.416,10,6.001,0.08
269.792,10,6.001,0.08
270.141,10,6.001,0.08
270.491,10,6.001,0.08
270.84,10,6.001,0.08
271.189,10,6.001,0.08
271.539,9.99,6.001,0.08
271.915,10,6.001,0.08
272.263,9.99,6.001,0.08
272.613,9.99,6.001,0.08
272.961,9.99,6.001,0.08
273.311,9.99,6.001,0.08
273.659,9.99,6.001,0.08
274.036,9.99,6.001,0.08
274.385,9.99,6.001,0.08
274.734,9.98,6.001,0.08
275.083,9.98,6.001,0.08
275.432,9.98,6.001,0.08
275.808,9.98,6.001,0.08
276.157,9.98,6.001,0.08
276.507,9.98,6.001,0.08
276.857,9.98,6.001,0.08
277.204,9.98,6.001,0.08
277.581,9.98,6.001,0.08
277.929,9.98,6.001,0.08
278.278,9.98,6.001,0.08
278.628,9.98,6.001,0.08
278.977,9.97,6.001,0.079
279.352,9.97,6.001,0.079
279.703,9.97,6.001,0.079
280.052,9.97,6.001,0.079
280.401,9.97,6.001,0.079
280.75,9.97,6.001,0.079
281.101,9.97,6.001,0.079
281.476,9.97,6.001,0.079
281.825,9.97,6.001,0.079
282.174,9.97,6.001,0.079
282.523,9.97,6.001,0.079
282.873,9.96,6.001,0.079
283.249,9.96,6.001,0.079
283.599,9.96,6.001,0.079
283.948,9.96,6.001,0.079
284.296,9.96,6.001,0.079
284.647,9.96,6.001,0.079
284.995,9.96,6.001,0.079
285.37,9.96,6.001,0.079
285.72,9.95,6.001,0.079
286.069,10.35,6.001,0.079
286.418,10.34,6.001,0.079
286.768,10.33,6.001,0.079
287.142,10.33,6.001,0.079
287.491,10.32,6.001,0.079
287.841,10.31,6.001,0.079
288.191,10.31,6.001,0.079
288.539,10.26,6.001,0.079
288.915,10.3,6.001,0.079
289.265,10.29,6.001,0.079
289.614,10.28,6.001,0.079
289.963,10.29,6.001,0.079
290.312,10.27,6.001,0.079
290.661,10.23,6.001,0.079
291.038,10.25,6.001,0.079
291.385,10.27,6.001,0.079
291.736,10.31,6.001,0.079
292.085,10.29,6.001,0.079
292.435,10.28,6.001,0.079
292.782,10.27,6.001,0.079
293.159,10.2,6.001,0.079
293.508,10.34,6.001,0.079
293.86,10.25,6.001,0.079
294.208,10.29,6.001,0.079
294.556,10.26,6.001,0.079
294.932,10.33,6.001,0.079
295.281,10.43,6.001,0.079
295.631,10.35,6.001,0.078
295.979,10.69,6.001,0.078
296.329,10.79,6.001,0.078
296.704,10.79,6.001,0.078
297.053,10.8,6.001,0.078
297.401,10.79,6.001,0.078
297.752,10.79,6.001,0.078
298.102,10.79,6.001,0.078
298.476,10.78,6.001,0.078
