Time,Amps,Volts,Torque 10V (N · m)
0.001,47.1,10.001,0.339
0.419,46.03,10.001,0.333
0.793,44.99,10.001,0.328
1.196,44.16,10.001,0.322
1.612,43.29,10.001,0.318
1.958,42.54,10.001,0.313
2.307,41.87,10.001,0.31
2.656,41.24,10.001,0.297
3.031,59.19,10.001,0.223
3.381,97.77,9.902,0.136
3.729,22.26,10.001,0.138
4.081,18.93,10.001,0.139
4.428,18.6,10.001,0.139
4.803,18.34,10.001,0.139
5.153,18.05,10.001,0.138
5.501,17.85,10.001,0.138
5.852,17.64,10.001,0.138
6.201,17.45,10.001,0.137
6.561,17.26,10.001,0.137
6.944,17.06,10.001,0.136
7.329,16.9,10.001,0.136
7.679,16.75,10.001,0.135
8.027,16.59,10.001,0.135
8.377,16.46,10.001,0.134
8.725,16.33,10.001,0.134
9.076,16.19,10.001,0.133
9.423,16.06,10.001,0.133
9.799,15.95,10.001,0.132
10.149,15.84,10.001,0.132
10.496,15.74,10.001,0.131
10.873,15.64,10.001,0.131
11.221,15.51,10.001,0.13
11.571,15.44,10.001,0.13
11.919,15.35,10.001,0.13
12.269,15.27,10.001,0.129
12.645,15.16,10.001,0.129
12.995,15.07,10.001,0.128
13.344,15.02,10.001,0.128
13.692,14.96,10.001,0.128
14.044,14.9,10.001,0.127
14.392,14.83,10.001,0.127
14.769,14.78,10.001,0.126
15.117,14.72,10.001,0.126
15.467,14.67,10.001,0.126
15.815,14.61,10.001,0.125
16.165,14.53,10.001,0.125
16.541,14.49,10.001,0.124
16.889,14.45,10.001,0.124
17.239,14.4,10.001,0.124
17.588,14.36,10.001,0.123
17.938,14.32,10.001,0.123
18.313,14.28,10.001,0.123
18.662,14.24,10.001,0.122
19.012,14.19,10.001,0.122
19.36,14.16,10.001,0.122
19.709,14.06,10.001,0.122
20.068,14.04,10.001,0.121
20.45,13.98,10.001,0.121
20.811,13.95,10.001,0.121
21.187,13.92,10.001,0.121
21.536,13.89,10.001,0.12
21.885,13.86,10.001,0.12
22.233,13.79,10.001,0.12
22.583,13.78,10.001,0.12
22.958,13.76,10.001,0.119
23.308,13.73,10.001,0.119
23.657,13.71,10.001,0.119
24.006,13.68,10.001,0.119
24.355,13.66,10.001,0.119
24.73,13.62,10.001,0.119
25.079,13.6,10.001,0.119
25.429,13.58,10.001,0.118
25.778,13.55,10.001,0.118
26.127,13.52,10.001,0.118
26.503,13.49,10.001,0.118
26.852,13.47,10.001,0.118
27.2,13.45,10.001,0.118
