Time,Amps,Volts,Torque 10V (N · m)
0.005,64.14,10.001,0.312
0.42,61.92,10.001,0.307
0.821,59.98,10.001,0.302
1.198,58.25,10.001,0.298
1.605,56.51,10.001,0.293
1.987,55.01,10.001,0.27
2.362,70.77,9.968,0.195
2.711,118.01,7.869,0.177
3.061,119.14,7.803,0.108
3.41,120.01,9.69,0.108
3.786,118.9,10.001,0.105
4.133,107.07,10.001,0.137
4.484,22.9,10.001,0.127
4.832,21.78,10.001,0.126
5.207,20.63,10.001,0.126
5.557,20.13,10.001,0.125
5.907,19.85,10.001,0.125
6.256,19.55,10.001,0.124
6.604,19.31,10.001,0.123
6.954,19.08,10.001,0.123
7.329,18.87,10.001,0.122
7.677,18.67,10.001,0.121
8.028,18.51,10.001,0.121
8.377,18.34,10.001,0.12
8.725,18.23,10.001,0.12
9.086,18.12,10.001,0.119
9.468,18.01,10.001,0.118
9.828,17.87,10.001,0.117
10.204,17.27,10.001,0.116
10.553,17.42,10.002,0.116
10.901,17.34,10.001,0.115
11.252,17.37,10.001,0.114
11.6,17,10.001,0.113
11.976,17.01,10.001,0.113
12.324,16.94,10.001,0.112
12.674,16.69,10.001,0.111
13.024,16.59,10.001,0.109
13.373,16.69,10.001,0.111
13.748,16.88,10.001,0.099
14.097,25.34,10.001,0.093
14.448,32.63,10.001,0.091
14.796,31.44,10.001,0.089
15.145,30.42,10.001,0.087
15.538,29.58,10.001,0.082
15.897,32.09,10.001,0.075
16.247,48.04,10.001,0.029
16.607,0,10.001,0.03
16.986,0,10.001,0.03
17.336,0,10.001,0.024
17.695,0,10.001,0.025
18.071,0,10.001,0.025
18.422,0,10.001,0.025
18.77,0,10.001,0.025
19.119,0,10.001,0.025
19.496,0,10.001,0.025
19.844,0,10.001,0.025
20.193,0,10.001,0.025
20.541,0,10.001,0.025
20.902,0,10.001,0.025
21.268,0,10.001,0.025
21.629,0,10.001,0.025
22.02,0,10.001,0.025
22.395,0,10.001,0.025
22.757,0,10.001,0.025
23.118,0,10.001,0.024
23.485,0,10.001,0.024
23.845,0,10.001,0.023
24.221,0,10.001,0.023
24.584,0,10.001,0.023
24.976,0,10.001,0.023
25.371,0,10.001,0.022
25.751,0,10.001,0.022
26.1,0,10.001,0.021
26.45,0,10.001,0.021
26.799,0,10.001,0.092
27.159,23.59,10.001,0.09
27.54,22.87,10.001,0.024
27.902,0,10.001,0.025
28.276,0,10.001,0.025
28.627,0,10.001,0.025
