Time,Amps,Volts,Torque 4V (N · m)
73.988,37.89,4.001,0.22
74.339,37.88,4.001,0.219
74.688,37.85,4.001,0.219
75.039,37.84,4.001,0.219
75.386,37.78,4.001,0.219
75.764,37.77,4.001,0.219
76.113,37.74,4.001,0.219
76.462,37.72,4.001,0.219
76.81,37.7,4.001,0.219
77.16,37.68,4.001,0.218
77.509,37.66,4.001,0.218
77.885,37.61,4.001,0.218
78.234,37.6,4.001,0.218
78.582,37.57,4.001,0.218
78.933,37.55,4.001,0.218
79.281,37.52,4.001,0.217
79.657,37.5,4.001,0.217
80.006,37.48,4.001,0.217
80.355,37.45,4.001,0.217
80.704,37.43,4.001,0.217
81.054,37.4,4.001,0.217
81.43,37.38,4.001,0.217
81.778,37.35,4.001,0.216
82.129,37.33,4.001,0.216
82.476,37.26,4.001,0.216
82.826,37.24,4.001,0.216
83.203,37.23,4.001,0.216
83.551,37.2,4.001,0.215
83.901,37.18,4.001,0.215
84.25,37.16,4.001,0.215
84.6,37.14,4.001,0.215
84.948,37.12,4.001,0.215
85.324,37.09,4.001,0.215
85.674,37.06,4.001,0.214
86.023,37.05,4.001,0.214
86.372,37.02,4.001,0.214
86.72,37,4.001,0.214
87.097,36.98,4.001,0.214
87.445,36.96,4.001,0.214
87.795,36.94,4.001,0.213
88.145,36.92,4.001,0.214
88.519,36.9,4.001,0.214
88.869,36.87,4.001,0.213
89.217,36.85,4.001,0.213
89.568,36.8,4.001,0.213
89.917,36.79,4.001,0.213
90.265,36.75,4.001,0.212
90.641,36.74,4.001,0.212
90.99,36.71,4.001,0.212
91.34,36.7,4.001,0.212
91.689,36.67,4.001,0.212
92.038,36.66,4.001,0.212
92.386,36.64,4.001,0.212
92.764,36.62,4.001,0.212
93.112,36.6,4.001,0.212
93.463,36.58,4.001,0.212
93.812,36.54,4.001,0.211
94.161,36.52,4.001,0.211
94.538,36.5,4.001,0.211
94.886,36.48,4.001,0.211
95.236,36.46,4.001,0.211
95.585,36.44,4.001,0.21
95.934,36.43,4.001,0.21
96.283,36.39,4.001,0.21
96.659,36.38,4.001,0.21
97.007,36.36,4.001,0.21
97.357,36.33,4.001,0.209
97.706,36.27,4.001,0.21
98.08,36.26,4.001,0.209
98.431,36.24,4.001,0.209
98.781,36.23,4.001,0.209
99.129,36.2,4.001,0.209
99.479,36.19,4.001,0.209
99.827,36.15,4.001,0.209
100.202,36.12,4.001,0.209
100.553,36.11,4.001,0.208
100.901,36.09,4.001,0.209
101.25,36.08,4.001,0.208
101.6,36.05,4.001,0.208
101.949,36.03,4.001,0.208
102.326,36.02,4.001,0.208
102.674,36,4.001,0.207
103.024,35.93,4.001,0.207
103.371,35.92,4.001,0.207
103.722,35.9,4.001,0.207
104.098,35.88,4.001,0.207
104.447,35.84,4.001,0.207
104.796,35.83,4.001,0.207
105.146,35.82,4.001,0.207
105.495,35.8,4.001,0.207
105.844,35.79,4.001,0.206
106.22,35.76,4.001,0.206
106.567,35.75,4.001,0.206
106.918,35.73,4.001,0.206
107.266,35.68,4.001,0.206
107.642,35.66,4.001,0.206
107.991,35.64,4.001,0.205
108.341,35.61,4.001,0.206
108.69,35.59,4.001,0.205
109.039,35.58,4.001,0.205
109.388,35.56,4.001,0.205
109.764,35.51,4.001,0.205
110.114,35.49,4.001,0.204
110.462,35.47,4.001,0.204
110.813,35.46,4.001,0.204
111.162,35.44,4.001,0.204
111.511,35.42,4.001,0.204
111.888,35.39,4.001,0.204
112.237,35.33,4.001,0.204
112.586,35.33,4.001,0.203
112.935,35.32,4.001,0.203
113.285,35.29,4.001,0.203
113.66,35.28,4.001,0.203
114.009,35.27,4.001,0.203
114.359,35.23,4.001,0.203
114.708,35.22,4.001,0.203
115.058,35.2,4.001,0.203
115.432,35.18,4.001,0.203
115.783,35.18,4.001,0.202
116.13,35.16,4.001,0.202
116.48,35.14,4.001,0.202
116.828,35.11,4.001,0.202
117.204,35.1,4.001,0.202
117.553,35.08,4.001,0.202
117.902,35.08,4.001,0.202
118.253,35.07,4.001,0.201
118.601,35.03,4.001,0.202
118.977,35.02,4.001,0.201
119.325,35.01,4.001,0.201
119.675,35,4.001,0.201
120.025,34.99,4.001,0.201
120.373,34.98,4.001,0.201
120.75,34.97,4.001,0.201
121.099,34.94,4.001,0.2
121.449,34.92,4.001,0.201
121.797,34.91,4.001,0.201
122.148,34.89,4.001,0.2
122.511,34.88,4.001,0.201
122.898,34.86,4.001,0.2
123.247,34.84,4,0.2
123.596,34.82,4.001,0.2
123.972,34.81,4.001,0.2
124.321,34.79,4.001,0.2
124.669,34.77,4.001,0.2
125.018,34.75,4.001,0.2
125.374,34.73,4.001,0.2
125.718,34.72,4,0.199
126.094,34.7,4,0.199
126.443,34.67,4.001,0.199
126.793,34.63,4.001,0.198
127.141,34.61,4.001,0.194
127.491,33.99,4.001,0.194
127.867,34.2,4.001,0.194
128.217,34.24,4.001,0.195
128.565,34.25,4.001,0.194
128.915,34.25,4.001,0.195
129.275,34.25,4.001,0.195
129.639,34.23,4,0.195
129.989,34.22,4.001,0.194
130.337,34.21,4.001,0.195
130.688,34.19,4.001,0.194
131.035,34.18,4,0.194
131.411,34.16,4.001,0.195
131.76,34.15,4.001,0.194
132.11,34.13,4.001,0.194
132.458,34.11,4.001,0.194
132.809,34.09,4.001,0.194
133.184,34.07,4.001,0.194
133.533,34.04,4.001,0.194
133.882,34.01,4.001,0.193
134.232,33.98,4.001,0.193
134.58,33.96,4.001,0.193
134.956,33.92,4.001,0.193
135.306,33.88,4.001,0.193
135.655,33.85,4.001,0.193
136.003,33.81,4.001,0.193
136.354,33.77,4.001,0.192
136.702,33.72,4.001,0.192
137.079,33.67,4.001,0.192
137.427,33.61,4.001,0.191
137.777,33.54,4.001,0.191
138.126,33.49,4.001,0.191
138.476,33.4,4.001,0.19
138.824,33.28,4.001,0.189
139.199,33.07,4.001,0.19
139.55,33.23,4.001,0.189
139.898,33.13,4.001,0.189
140.248,33.11,4.001,0.189
140.596,33.22,4.001,0.189
140.972,33.16,4.001,0.189
141.321,33.15,4.001,0.189
141.671,33.18,4.001,0.189
142.033,33.26,4.001,0.19
142.395,33.25,4.001,0.19
142.744,33.27,4.001,0.19
143.093,33.28,4.001,0.19
143.443,33.3,4.001,0.19
143.791,33.3,4.001,0.19
144.141,33.3,4.001,0.189
144.518,33.23,4.001,0.189
144.866,33.22,4.001,0.189
145.215,33.24,4.001,0.189
145.564,33.16,4.001,0.188
145.915,33.07,4.001,0.188
146.291,33.11,4.001,0.189
146.64,33.24,4,0.188
146.99,33.09,4.001,0.189
147.339,33.28,4.001,0.189
147.688,33.21,4.001,0.189
148.037,33.19,4.001,0.189
148.413,33.25,4.001,0.189
148.761,33.21,4.001,0.189
149.111,33.2,4.001,0.189
149.459,33.12,4.001,0.188
149.835,33.09,4.001,0.188
150.185,33.08,4.001,0.188
150.532,33.09,4.001,0.188
150.881,33.07,4.001,0.188
151.231,33.05,4.001,0.188
151.609,33,4.001,0.188
151.957,33.07,4,0.188
152.306,33.07,4.001,0.188
152.655,33.02,4.001,0.187
153.004,33.05,4.001,0.188
153.381,33.05,4.001,0.188
153.73,33.05,4.001,0.187
154.078,33.02,4.001,0.187
154.428,33.02,4.001,0.187
154.778,33.03,4.001,0.187
155.125,33,4.001,0.187
155.502,33.01,4.001,0.187
155.851,33.01,4,0.187
156.2,33,4.001,0.187
156.55,33,4.001,0.187
156.899,32.97,4.001,0.187
157.275,32.96,4,0.187
157.622,32.94,4.001,0.187
157.973,32.91,4.001,0.186
158.321,32.91,4.001,0.187
158.67,32.91,4.001,0.187
159.046,32.91,4.001,0.186
159.395,32.88,4.001,0.186
159.744,32.88,4.001,0.186
160.094,32.86,4,0.186
160.443,32.86,4.001,0.186
160.819,32.85,4.001,0.186
161.168,32.87,4.001,0.186
161.517,32.84,4.001,0.186
161.885,32.84,4.001,0.186
162.269,32.81,4.001,0.186
162.619,32.84,4.001,0.186
162.967,32.85,4.001,0.186
163.318,32.87,4.001,0.186
163.667,32.86,4.001,0.186
164.044,32.85,4.001,0.186
164.392,32.81,4.001,0.186
164.741,32.8,4.001,0.186
165.091,32.79,4.001,0.185
165.467,32.76,4.001,0.185
165.815,32.74,4.001,0.185
166.164,32.74,4.001,0.185
166.514,32.72,4.001,0.185
166.863,32.72,4.001,0.185
167.213,32.7,4.001,0.185
167.589,32.68,4.001,0.185
167.938,32.65,4.001,0.185
168.287,32.64,4.001,0.185
168.635,32.63,4.001,0.184
168.986,32.6,4.001,0.185
169.333,32.6,4.001,0.185
169.71,32.57,4.001,0.184
170.06,32.57,4.001,0.184
170.427,32.55,4.001,0.184
170.812,32.53,4,0.184
171.16,32.52,4,0.184
171.509,32.52,4.001,0.184
171.859,32.51,4.001,0.184
172.234,32.51,4.001,0.184
172.583,32.49,4.001,0.184
172.933,32.51,4.001,0.184
173.281,32.46,4.001,0.184
173.632,32.45,4.001,0.184
173.98,32.44,4.001,0.184
174.329,32.43,4.001,0.184
174.706,32.43,4,0.183
175.055,32.4,4.001,0.183
175.405,32.39,4.001,0.183
175.754,32.38,4.001,0.183
176.102,32.36,4,0.182
176.477,32.37,4.001,0.182
176.827,32.36,4.001,0.182
177.175,32.36,4.001,0.182
177.525,32.36,4.001,0.182
177.874,32.35,4.001,0.182
178.25,32.33,4.001,0.182
178.6,32.32,4.001,0.182
178.948,32.32,4.001,0.182
179.297,32.31,4.001,0.182
179.673,32.29,4.001,0.182
180.022,32.27,4.001,0.182
180.372,32.26,4.001,0.181
180.722,32.24,4.001,0.181
181.071,32.22,4.001,0.181
181.419,32.21,4.001,0.181
181.796,32.22,4.001,0.181
182.145,32.23,4.001,0.181
182.495,32.15,4.001,0.181
182.859,32.19,4.001,0.181
183.247,32.2,4.001,0.181
183.595,32.18,4.001,0.181
183.943,32.15,4.001,0.18
184.293,32.14,4.001,0.181
184.668,32.13,4.001,0.18
185.018,32.13,4.001,0.181
185.367,32.12,4.001,0.18
185.716,32.12,4.001,0.18
186.065,32.11,4.001,0.18
186.441,32.1,4.001,0.18
186.791,32.11,4.001,0.18
187.141,32.09,4.001,0.18
187.489,32.1,4.001,0.18
187.838,32.1,4.001,0.18
188.186,32.09,4.001,0.18
188.564,32.09,4.001,0.18
188.913,32.1,4.001,0.18
189.262,32.11,4.001,0.18
189.611,32.12,4.001,0.18
189.959,32.12,4.001,0.179
190.335,32.13,4.001,0.18
190.683,32.13,4.001,0.18
191.035,32.13,4.001,0.18
191.382,32.12,4.001,0.18
191.759,32.12,4.001,0.18
192.106,32.1,4.001,0.18
192.455,32.1,4.001,0.179
192.806,32.1,4.001,0.179
193.158,32.08,4.001,0.18
193.531,32.08,4.001,0.179
193.88,32.08,4.001,0.18
194.229,32.07,4.001,0.179
194.578,32.07,4.001,0.179
194.928,32.05,4.001,0.179
195.277,32.02,4.001,0.179
195.636,32.02,4.001,0.179
195.991,32.01,4.001,0.179
196.351,31.98,4.001,0.178
196.701,31.98,4.001,0.179
197.049,31.97,4.001,0.178
197.398,31.97,4.001,0.178
197.775,31.96,4.001,0.178
198.125,31.94,4.001,0.178
198.473,31.93,4.001,0.178
198.824,31.9,4.001,0.178
199.172,31.9,4.001,0.178
199.549,31.9,4.001,0.178
199.897,31.91,4.001,0.178
200.246,31.88,4.001,0.178
200.596,31.86,4.001,0.177
200.944,31.83,4.001,0.177
201.32,31.81,4.001,0.177
201.669,31.8,4.001,0.177
202.018,31.79,4.001,0.177
202.368,31.77,4.001,0.177
202.717,31.76,4.001,0.177
203.093,31.75,4.001,0.177
203.441,31.68,4.001,0.177
203.791,31.68,4.001,0.176
204.14,31.68,4.001,0.177
204.489,31.68,4.001,0.176
204.866,31.67,4.001,0.176
205.214,31.68,4.001,0.176
205.564,31.66,4.001,0.176
205.912,31.65,4.001,0.176
206.262,31.63,4.001,0.176
206.638,31.63,4.001,0.176
206.987,31.61,4.001,0.176
207.337,31.62,4.001,0.176
207.685,31.6,4.001,0.176
208.036,31.59,4.001,0.175
208.385,31.57,4.001,0.176
208.76,31.57,4.001,0.176
209.108,31.57,4.001,0.176
209.458,31.57,4.001,0.175
209.807,31.55,4.001,0.175
210.182,31.54,4.001,0.175
210.531,31.54,4.001,0.175
210.88,31.52,4.001,0.175
211.23,31.5,4.001,0.175
211.579,31.49,4.001,0.175
211.928,31.5,4.001,0.175
212.305,31.49,4.001,0.175
212.653,31.47,4.001,0.175
213.003,31.47,4.001,0.175
213.352,31.47,4.001,0.175
213.7,31.48,4.001,0.175
214.051,31.48,4.001,0.174
214.426,31.47,4.001,0.175
214.774,31.46,4.001,0.174
215.124,31.43,4.001,0.174
215.473,31.43,4.001,0.174
215.824,31.44,4.001,0.174
216.201,31.4,4.001,0.174
216.549,31.4,4.001,0.174
216.898,31.4,4.001,0.174
217.248,31.36,4.001,0.174
217.597,31.35,4.001,0.174
217.946,31.35,4.001,0.174
218.321,31.35,4.001,0.174
218.668,31.34,4.001,0.174
219.02,31.34,4.001,0.173
219.367,31.33,4.001,0.174
219.744,31.39,4.001,0.174
220.093,31.41,4.001,0.174
220.442,31.38,4.001,0.173
220.792,31.35,4.001,0.173
221.14,31.33,4.001,0.173
221.515,31.33,4.001,0.173
221.866,31.31,4.001,0.173
222.215,31.29,4.001,0.173
222.563,31.28,4.001,0.173
222.913,31.27,4.001,0.173
223.288,31.28,4.001,0.173
223.638,31.26,4.001,0.173
223.988,31.28,4.001,0.173
224.336,31.29,4.001,0.172
224.686,31.28,4.001,0.173
225.034,31.25,4.001,0.173
225.384,31.25,4.001,0.172
225.76,31.24,4.001,0.172
226.109,31.22,4.001,0.173
226.458,31.22,4.001,0.172
226.807,31.24,4.001,0.172
227.156,31.21,4.001,0.172
227.532,31.2,4.001,0.172
227.881,31.2,4.001,0.172
228.23,31.18,4.001,0.172
228.58,31.16,4.001,0.172
228.929,31.15,4.001,0.172
229.304,31.1,4.001,0.171
229.653,31.08,4.001,0.171
230.003,31.04,4.001,0.171
230.351,31.03,4.001,0.171
230.727,31.06,4.001,0.172
231.076,31.09,4.001,0.171
231.426,31.09,4.001,0.171
231.775,31.07,4.001,0.171
232.124,31.06,4.001,0.171
232.473,31.06,4.001,0.171
232.85,31.09,4.001,0.171
233.199,31.07,4.001,0.171
233.55,31.06,4.001,0.171
233.897,31.03,4.001,0.171
234.247,31.04,4.001,0.171
234.624,31.04,4.001,0.17
234.972,31.02,4.001,0.17
235.321,30.99,4.001,0.171
235.671,30.99,4.001,0.171
236.021,31.03,4.001,0.171
236.37,30.99,4.001,0.17
236.746,30.99,4.001,0.17
237.094,30.98,4.001,0.17
237.444,30.96,4.001,0.17
237.791,30.93,4.001,0.17
238.168,30.97,4.001,0.171
238.517,30.98,4.001,0.17
238.866,30.96,4.001,0.17
239.216,30.94,4.001,0.17
239.564,30.93,4.001,0.17
239.94,30.89,4.001,0.17
240.289,30.88,4.001,0.169
240.638,30.87,4.001,0.17
240.988,30.88,4.001,0.169
241.336,30.88,4.001,0.17
241.685,30.87,4.001,0.169
242.062,30.84,4.001,0.169
242.412,30.86,4.001,0.17
242.76,30.85,4.001,0.169
243.125,30.84,4.001,0.169
243.512,30.79,4.001,0.169
243.859,30.81,4.001,0.169
244.209,30.79,4.001,0.169
244.559,30.8,4.001,0.169
244.934,30.75,4.001,0.169
245.284,30.8,4.001,0.169
245.633,30.78,4.001,0.169
245.982,30.78,4.001,0.168
246.331,30.78,4.001,0.169
246.681,30.73,4.001,0.168
247.056,30.71,4.001,0.168
247.405,30.71,4.001,0.168
247.755,30.73,4.001,0.168
248.103,30.76,4.001,0.168
248.454,30.73,4.001,0.168
248.83,30.66,4.001,0.168
249.177,30.67,4.001,0.168
249.527,30.68,4.001,0.168
249.878,30.66,4.001,0.168
250.225,30.67,4,0.168
250.601,30.65,4.001,0.168
250.951,30.65,4.001,0.167
251.3,30.62,4.001,0.168
251.651,30.62,4.001,0.167
251.999,30.63,4.001,0.168
252.375,30.64,4.001,0.167
252.724,30.63,4.001,0.167
253.073,30.61,4.001,0.168
253.421,30.65,4.001,0.167
253.771,30.59,4.001,0.167
254.147,30.64,4.001,0.167
254.496,30.61,4.001,0.167
254.845,30.62,4.001,0.167
255.195,30.61,4.001,0.167
255.542,30.59,4.001,0.167
255.92,30.58,4,0.167
256.269,30.59,4.001,0.167
256.619,30.61,4.001,0.167
256.966,30.58,4.001,0.167
257.317,30.59,4.001,0.167
257.693,30.6,4.001,0.167
258.042,30.58,4.001,0.167
258.391,30.56,4.001,0.167
258.741,30.55,4.001,0.167
259.088,30.55,4.001,0.166
259.438,30.57,4.001,0.167
259.82,30.54,4.001,0.166
260.216,30.52,4.001,0.167
260.581,30.52,4.001,0.166
260.942,30.51,4.001,0.166
261.291,30.53,4.001,0.166
261.667,30.53,4.001,0.166
262.015,30.51,4.001,0.166
262.365,30.53,4.001,0.166
262.713,30.52,4.001,0.166
263.063,30.5,4.001,0.166
263.412,30.49,4.001,0.166
263.786,30.49,4.001,0.166
264.137,30.49,4.001,0.166
264.486,30.47,4.001,0.166
264.835,30.48,4.001,0.166
265.211,30.52,4.001,0.166
265.56,30.5,4.001,0.166
265.909,30.51,4.001,0.166
266.258,30.47,4.001,0.166
266.606,30.45,4.001,0.166
266.956,30.43,4.001,0.165
267.333,30.43,4.001,0.165
267.681,30.42,4.001,0.166
268.034,30.41,4.001,0.166
268.38,30.41,4.001,0.165
268.731,30.38,4.001,0.165
269.107,30.38,4.001,0.165
269.456,30.36,4.001,0.165
269.805,30.36,4.001,0.165
270.155,30.34,4.001,0.165
270.504,30.34,4.001,0.165
270.853,30.31,4.001,0.165
271.229,30.29,4.001,0.164
271.577,30.28,4.001,0.164
271.927,30.28,4.001,0.165
272.275,30.26,4.001,0.165
272.651,30.28,4.001,0.164
273,30.26,4.001,0.164
273.348,30.26,4.001,0.164
273.698,30.28,4.001,0.164
274.047,30.27,4.001,0.164
274.397,30.24,4.001,0.164
274.773,30.28,4.001,0.164
275.122,30.29,4.001,0.164
275.472,30.29,4.001,0.164
275.82,30.27,4.001,0.164
276.17,30.22,4.001,0.164
276.519,30.16,4.001,0.163
276.896,30.12,4.001,0.163
277.243,30.11,4.001,0.163
277.593,30.08,4.001,0.163
277.941,30.09,4.001,0.163
278.291,30.09,4.001,0.163
278.667,30.07,4.001,0.163
279.018,30.06,4.001,0.163
279.367,30.06,4.001,0.163
279.715,30.1,4.001,0.163
280.064,30.05,4.001,0.163
280.44,30.08,4.001,0.163
280.79,30.11,4.001,0.163
281.137,30.08,4.001,0.163
281.487,30.06,4.001,0.163
281.836,30.03,4.001,0.162
282.213,30.04,4.001,0.162
282.561,30,4.001,0.163
282.911,30.01,4.001,0.163
283.26,30.03,4.001,0.163
283.608,30.05,4.001,0.163
283.958,30.11,4.001,0.162
284.333,30.12,4.001,0.163
284.683,30.18,4.001,0.163
285.032,30.24,4.001,0.164
285.381,30.29,4.001,0.164
285.731,30.33,4.001,0.163
286.08,30.34,4.001,0.164
286.457,30.38,4.001,0.164
286.806,30.38,4.001,0.163
287.156,30.33,4.001,0.163
287.504,30.32,4.001,0.163
287.853,30.3,4.001,0.163
288.229,30.26,4.001,0.163
288.579,30.26,4.001,0.163
288.928,30.23,4.001,0.163
289.277,30.21,4.001,0.163
289.627,30.2,4.001,0.163
290.001,30.19,4.001,0.162
290.352,30.17,4.001,0.163
290.701,30.18,4.001,0.163
291.048,30.18,4.001,0.162
291.399,30.16,4.001,0.162
291.774,30.18,4.001,0.162
292.123,30.17,4.001,0.162
292.473,30.15,4.001,0.162
292.822,30.16,4.001,0.162
293.17,30.19,4.001,0.162
293.547,30.2,4.001,0.162
293.896,30.19,4.001,0.162
294.246,30.19,4.001,0.162
294.594,30.18,4.001,0.162
294.943,30.18,4.001,0.162
295.292,30.16,4.001,0.162
295.651,30.16,4.001,0.162
296.009,30.15,4.001,0.162
296.367,30.13,4.001,0.162
296.717,30.13,4.001,0.162
297.065,30.05,4.001,0.161
297.414,30.05,4.001,0.161
297.79,30.02,4.001,0.161
298.141,30.01,4.001,0.161
298.49,29.99,4.001,0.161
298.838,29.99,4.001,0.161
299.187,30,4.001,0.161
299.562,30,4.001,0.161
299.912,30,4.001,0.161
300.261,29.99,4.001,0.161
300.61,0,0.009,0.013
