Time,Amps,Volts,Torque 2V (N · m)
0,12.84,2,0.111
0.364,13.34,2,0.11
0.739,13.2,2,0.109
1.147,13.2,2,0.109
1.524,13.17,2,0.108
1.906,13.1,2,0.108
2.254,13.03,2,0.108
2.603,13.01,2,0.107
2.952,13.03,2,0.107
3.302,13.05,2,0.107
3.649,13.07,2,0.107
4.028,13.05,2,0.106
4.377,13.06,2,0.106
4.726,13.04,2,0.106
5.075,13,2,0.106
5.423,12.95,2,0.106
5.772,12.98,2,0.106
6.147,13.07,2,0.105
6.497,13.09,2,0.105
6.846,13.09,2,0.105
7.196,13.12,2,0.105
7.545,13.11,2,0.105
7.92,13.11,2,0.105
8.269,13.07,2,0.105
8.619,13.08,2,0.105
8.968,13.04,2,0.105
9.343,13.02,2,0.105
9.693,13.02,2,0.105
10.042,12.95,2,0.104
10.391,12.94,2,0.104
10.74,12.92,2,0.104
11.089,12.9,2,0.104
11.466,12.88,2,0.104
11.814,12.83,2,0.104
12.164,12.82,2,0.104
12.513,12.81,2,0.104
12.863,12.8,2,0.104
13.211,12.76,2,0.103
13.588,12.73,2,0.103
13.936,12.73,2,0.103
14.285,12.7,2,0.103
14.636,12.67,2,0.103
14.984,12.66,2,0.103
15.361,12.64,2,0.103
15.708,12.63,2,0.102
16.058,12.61,2,0.102
16.407,12.59,2,0.102
16.757,12.56,2,0.102
17.133,12.53,2,0.102
17.482,12.51,2,0.102
17.832,12.51,2,0.102
18.181,12.47,2,0.101
18.529,12.44,2,0.101
18.905,12.4,2,0.101
19.255,12.37,2,0.101
19.604,12.34,2,0.1
19.953,12.35,2,0.1
20.301,12.31,2,0.1
20.65,12.31,2,0.1
21.027,12.27,2,0.1
21.376,12.26,2,0.1
21.726,12.27,2,0.1
22.073,12.25,2,0.1
22.424,12.28,2,0.1
22.799,12.25,2,0.099
23.149,12.19,2,0.098
23.499,12.22,2,0.096
23.848,12.2,2,0.1
24.196,12.36,2,0.1
24.546,12.33,2,0.099
24.922,12.35,2,0.099
25.269,12.3,2,0.099
25.62,12.3,2,0.099
25.968,12.3,2,0.099
26.343,12.26,2,0.099
26.694,12.24,2,0.099
27.043,12.23,2,0.099
27.392,12.21,2,0.099
27.741,12.18,2,0.098
28.09,12.16,2,0.098
28.466,12.15,2,0.098
28.815,12.15,2,0.098
29.163,12.15,2,0.098
29.513,12.12,2,0.098
29.862,12.11,2,0.098
30.222,12.1,2,0.098
30.578,12.1,2,0.098
30.936,12.07,2,0.098
31.287,12.08,2,0.098
31.633,12.04,2,0.098
31.985,12.03,2,0.098
32.36,12.04,2,0.098
32.71,12.01,2,0.098
33.059,11.99,2,0.098
33.409,11.98,2,0.098
33.757,11.96,2,0.098
34.132,11.95,2,0.098
34.483,11.95,2,0.098
34.832,11.93,2,0.097
35.182,11.93,2,0.097
35.53,11.91,2,0.097
35.907,11.91,2,0.097
36.254,11.87,2,0.097
36.603,11.88,2,0.097
36.953,11.85,2,0.097
37.302,11.87,2,0.097
37.678,11.85,2,0.097
38.027,11.85,2,0.097
38.381,11.81,2,0.097
38.726,11.81,2,0.097
39.075,11.82,2,0.097
39.451,11.81,2,0.097
39.8,11.81,2,0.097
40.15,11.79,2,0.097
40.498,11.8,2,0.097
40.849,11.8,2,0.097
41.234,11.78,2,0.097
41.629,11.77,2,0.097
42.004,11.78,2,0.097
42.351,11.8,2,0.097
42.701,11.77,2,0.096
43.049,11.77,2,0.097
43.426,11.78,2,0.096
43.775,11.79,2,0.096
