Time,Amps,Volts,Torque 8V (N · m)
0.001,39.36,8.001,0.3
0.364,38.84,8.001,0.297
0.769,38.34,8.002,0.294
1.17,37.86,8.002,0.291
1.552,37.42,8.001,0.288
1.933,36.97,8.002,0.286
2.282,36.56,8.002,0.283
2.63,36.13,8.002,0.281
2.98,35.82,8.001,0.279
3.329,35.43,8.001,0.277
3.705,35.13,8.002,0.275
4.055,34.83,8.001,0.273
4.403,34.54,8.001,0.271
4.752,34.26,8.002,0.269
5.102,33.99,8.001,0.268
5.452,33.72,8.001,0.266
5.827,33.47,8.001,0.264
6.177,33.13,8.001,0.262
6.527,32.95,8.001,0.253
6.873,41.72,8.001,0.25
7.225,41.05,8.001,0.235
7.601,51.71,8.002,0.226
7.95,60.72,8.001,0.135
8.299,116.65,8.001,0.13
8.647,45.21,8.001,0.128
8.998,39.62,8.001,0.126
9.346,36.6,8.001,0.125
9.722,34.82,8.001,0.123
10.07,34.91,8.002,0.121
10.42,33.67,8.002,0.119
10.769,37.24,8.002,0.116
11.145,36.9,8.001,0.056
11.494,21.46,8.001,0.102
11.842,20,8.002,0.102
12.192,19.18,8.001,0.101
12.541,18.73,8.001,0.1
12.891,18.11,8.002,0.101
13.265,16.89,8.002,0.103
13.615,15.43,8.001,0.103
13.964,15.33,8.001,0.103
14.314,15.61,8.001,0.103
14.662,15.14,8.001,0.103
15.022,15.08,8.001,0.102
15.378,14.96,8.001,0.102
15.737,14.87,8.001,0.102
16.087,14.81,8.001,0.101
16.435,14.76,8.002,0.101
16.785,14.72,8.001,0.101
17.162,14.67,8.001,0.101
17.51,14.64,8.001,0.1
17.86,14.6,8.001,0.1
18.208,14.58,8.002,0.1
18.558,14.52,8.002,0.099
18.951,14.46,8.001,0.099
19.309,14.4,8.001,0.099
19.685,14.41,8.002,0.099
20.034,14.33,8.001,0.098
20.383,14.29,8.002,0.098
20.732,14.26,8.001,0.098
21.082,14.19,8.001,0.098
21.457,14.17,8.001,0.097
21.808,14.08,8.001,0.097
22.157,14.03,8.001,0.097
22.505,13.98,8.001,0.097
22.855,13.89,8.001,0.097
23.202,13.87,8.001,0.097
23.58,13.85,8.001,0.096
23.929,13.83,8.002,0.096
24.278,13.67,8.001,0.096
24.627,13.7,8.001,0.096
24.976,13.68,8.001,0.096
25.351,13.67,8.001,0.096
25.7,13.65,8.001,0.095
26.05,13.64,8.002,0.095
26.399,13.62,8.001,0.095
26.774,13.49,8.001,0.095
27.124,13.5,8.001,0.095
27.473,13.5,8.001,0.095
27.822,13.49,8.001,0.095
28.171,13.47,8.001,0.094
28.52,13.46,8.001,0.094
28.896,13.45,8.001,0.094
29.245,13.43,8.001,0.094
29.595,13.42,8.001,0.094
29.944,13.4,8.001,0.094
30.293,13.38,8.001,0.094
30.642,13.19,8.001,0.094
31.019,13.24,8.001,0.094
31.368,13.25,8.001,0.094
31.718,13.24,8.001,0.093
32.065,13.23,8.001,0.093
32.415,13.23,8.001,0.093
32.791,13.21,8.001,0.093
33.141,13.2,8.002,0.093
33.49,13.19,8.001,0.093
33.84,13.18,8.001,0.093
34.188,13.16,8.001,0.093
34.536,13.15,8.001,0.093
