Time,Amps,Volts,Torque 2V (N · m)
0.005,3.41,2,0.044
0.419,3.4,2,0.04371
0.793,3.4,2,0.04349
1.196,3.41,2,0.04339
1.607,3.41,2,0.04329
1.961,3.41,2,0.04318
2.309,3.42,2,0.04308
2.685,3.42,2,0.043
3.034,3.42,2,0.04293
3.382,3.43,2,0.04287
3.732,3.42,2,0.04285
4.082,3.42,2,0.04272
4.431,3.42,2,0.04272
4.806,3.42,2,0.04268
5.155,3.42,2,0.04264
5.504,3.42,2,0.04255
5.854,3.42,2,0.04252
6.203,3.43,2,0.04245
6.551,3.43,2,0.04241
6.928,3.43,2,0.04238
7.277,3.42,2,0.04237
7.626,3.42,2,0.04232
7.975,3.42,2,0.04223
8.325,3.42,2,0.04222
8.684,3.43,2,0.04221
9.039,3.42,2,0.04214
9.4,3.42,2,0.04212
9.749,3.43,2,0.04211
10.098,3.43,2,0.04203
10.472,3.43,2,0.04202
10.822,3.43,2,0.04202
11.171,3.44,2,0.04199
11.521,3.43,2,0.04195
11.869,3.43,2,0.0419
12.253,3.43,2,0.04183
12.649,3.42,2,0.04182
13.015,3.42,2,0.04183
13.373,3.42,2,0.04179
13.721,3.42,2,0.04179
14.098,3.43,2,0.04176
14.447,3.43,2,0.04174
14.796,3.42,2,0.04169
15.145,3.43,2,0.04172
15.494,3.43,2,0.04163
15.869,3.42,2,0.04161
16.219,3.42,2,0.0416
16.568,3.43,2,0.0416
16.918,3.43,2,0.04156
17.267,3.42,2,0.04154
17.643,3.42,2,0.0415
17.993,3.42,2,0.04146
18.343,3.42,2,0.04145
18.69,3.42,2,0.04142
19.041,3.42,2,0.04142
19.389,3.42,2,0.0414
19.766,3.42,2,0.04135
20.115,3.42,2,0.04132
20.465,3.43,2,0.04137
20.814,3.42,2,0.04133
21.162,3.42,2,0.0413
21.538,3.41,2,0.04128
21.887,3.42,2,0.04128
22.237,3.42,2,0.04124
22.585,3.42,2,0.04128
22.935,3.42,2,0.04124
23.31,3.42,2,0.04116
23.659,3.42,2,0.04118
24.008,3.42,2,0.04119
24.357,3.42,2,0.04115
24.707,3.43,2,0.04113
25.082,3.42,2,0.04109
25.432,3.43,2,0.0411
25.781,3.43,2,0.04109
26.131,3.44,2,0.04108
26.479,3.43,2,0.04103
26.828,3.43,2,0.04102
27.205,3.43,2,0.04102
27.555,3.44,2,0.04102
27.904,3.44,2,0.04099
28.252,3.46,2,0.04097
28.618,3.45,2,0.04097
28.979,3.46,2,0.04096
29.327,3.46,2,0.04095
29.676,3.46,2,0.04091
30.025,3.46,2,0.04089
30.374,3.45,2,0.04089
30.724,3.46,2,0.04086
