Time,Amps,Volts,Torque 12V (N · m)
0.004,17.96,12,0.2903
0.418,17.81,12,0.2884
0.82,17.67,12,0.287
1.226,17.54,12,0.2851
1.604,17.4,12,0.2839
1.983,17.31,12,0.2819
2.361,17.14,12,0.2805
2.709,17.03,12,0.2794
3.06,16.94,12,0.2782
3.436,16.84,12,0.277
3.784,16.77,12,0.2759
4.134,16.68,12,0.2748
4.483,16.6,12,0.2738
4.833,16.53,12,0.2729
5.182,16.46,12,0.2718
5.541,16.39,12,0.2709
5.897,16.32,12,0.2701
6.257,16.25,12,0.2692
6.605,16.18,12,0.2681
6.954,16.11,12,0.2673
7.302,16.04,12,0.2663
7.679,15.97,12,0.2641
8.028,15.81,12,0.2626
8.377,15.72,12,0.2622
8.726,15.7,12,0.2618
9.086,15.67,12,0.2613
9.468,15.63,12,0.2608
9.828,15.59,12,0.2602
10.177,15.55,12,0.2597
10.554,15.52,12,0.2591
10.903,15.47,12,0.2586
11.251,15.43,12,0.258
11.601,15.39,12,0.2575
11.949,15.36,12,0.257
12.31,15.33,12,0.2566
12.69,15.29,12.001,0.256
13.051,15.26,12,0.2554
13.425,15.22,12,0.2548
13.775,15.18,12,0.2544
14.125,15.15,12,0.2539
14.474,15.11,12,0.2534
14.824,15.08,12,0.253
15.183,15.05,12,0.2526
15.567,15.03,12,0.2522
15.926,14.99,12.001,0.2518
16.286,14.98,12,0.2514
16.667,14.96,12,0.251
17.026,14.92,12,0.2507
17.401,14.93,12,0.2503
17.751,14.87,12,0.25
18.101,14.85,12,0.2495
18.449,14.81,12,0.2491
18.799,14.79,12,0.2487
19.158,14.75,12,0.2482
19.541,14.72,12,0.2478
19.902,14.7,12,0.2476
20.261,14.68,12,0.2473
20.642,14.66,12,0.2469
21.001,14.64,12,0.2465
21.376,14.6,12,0.2461
21.726,14.57,12,0.2457
22.076,14.55,12,0.2454
22.425,14.53,12,0.2451
22.774,14.51,12,0.2448
23.133,14.49,12,0.2446
23.517,14.46,12,0.2443
23.876,14.45,12,0.2441
24.237,14.43,12,0.2438
24.591,14.4,12,0.2435
24.951,14.38,12,0.2433
25.299,14.36,12,0.2431
25.65,14.35,12,0.2429
25.997,14.34,12,0.2427
26.374,14.31,12,0.2425
26.721,14.3,12,0.2423
27.071,14.28,12,0.242
27.422,14.27,12,0.2418
27.769,14.26,12,0.2417
28.129,14.25,12,0.2415
28.512,14.23,12,0.2413
28.87,14.21,12,0.2411
29.231,14.19,12,0.2408
29.586,14.18,12,0.2405
29.947,14.16,12,0.2403
30.296,14.15,12,0.2401
30.645,14.13,12,0.2398
30.994,14.12,12,0.2396
31.369,14.1,12,0.2393
31.719,14.08,12,0.239
32.067,14.06,12,0.2387
32.418,14.04,12,0.238
32.768,13.97,12,0.2374
33.142,13.96,12,0.2372
33.493,13.95,12,0.237
33.841,13.94,12.001,0.2369
34.19,13.93,12,0.2367
34.541,13.91,12,0.2365
34.916,13.91,12.001,0.2364
35.265,13.89,12,0.2363
35.615,13.9,12,0.2362
35.963,13.89,12,0.2361
36.312,13.89,12,0.236
36.662,13.87,12,0.2358
37.012,13.86,12,0.2356
37.389,13.83,12.001,0.2353
37.737,13.81,12,0.235
38.086,13.79,12,0.2348
38.433,13.78,12,0.2346
38.785,13.77,12,0.2344
39.144,13.76,12,0.2343
39.501,13.76,12,0.2342
39.86,13.75,12,0.234
40.209,13.74,12,0.2339
40.559,13.73,12,0.2338
40.908,13.74,12,0.2337
41.282,13.73,12,0.2336
41.631,13.73,12,0.2334
41.981,13.68,12,0.233
42.33,13.67,12,0.2327
42.68,13.65,12,0.2326
43.028,13.65,12,0.2325
43.404,13.65,12,0.2323
43.752,13.62,12,0.2321
44.104,13.62,12,0.232
44.453,13.61,12,0.2319
44.812,13.61,12,0.2317
45.193,13.58,12,0.2315
45.554,13.57,12,0.2312
45.902,13.54,12,0.231
46.279,13.54,12,0.2309
46.629,13.52,12,0.2306
46.978,13.5,12,0.2303
47.326,13.48,12,0.2301
47.676,13.46,12,0.2297
48.035,13.44,12,0.2295
48.416,13.45,12,0.2294
48.775,13.43,12,0.2293
49.151,13.41,12,0.2292
49.501,13.4,12,0.2289
49.852,13.38,12,0.2288
50.199,13.39,12,0.2287
50.549,13.37,12,0.2285
50.909,13.35,12,0.2281
51.291,13.31,12,0.228
51.652,13.32,12,0.2279
52.011,13.31,12,0.2276
52.367,13.29,12,0.2276
52.727,13.31,12,0.2275
53.074,13.28,12,0.2274
53.425,13.26,12,0.2271
53.772,13.24,12,0.2269
54.124,13.25,12,0.2269
54.498,13.21,12,0.2267
54.845,13.22,12,0.2265
55.196,13.21,12,0.2265
55.545,13.21,12,0.2265
55.906,13.23,12,0.2264
56.288,13.23,12,0.2264
56.646,13.23,12,0.2261
57.024,13.19,12,0.2259
57.373,13.13,12,0.2253
57.722,13.18,12,0.2251
58.071,13.16,12,0.2251
58.42,13.18,12,0.2248
58.77,13.16,12,0.2249
59.145,13.14,12,0.2248
59.494,13.12,12,0.2247
59.843,13.09,12,0.1924
60.194,11.53,12,0.1938
60.541,11.58,12,0.1946
60.918,11.6,12,0.1951
61.267,11.6,12,0.1955
61.616,11.6,12,0.1961
61.978,11.59,12,0.1963
62.369,11.6,12,0.1964
62.718,11.61,12,0.1965
63.067,11.6,12,0.1967
63.416,11.58,12,0.1968
63.764,11.58,12,0.1969
64.141,11.58,12,0.197
64.49,11.64,12,0.197
64.839,11.63,12,0.1971
65.188,11.62,12,0.1972
65.538,12.58,12,0.1973
65.888,12.79,12,0.1974
66.262,12.88,12,0.1974
66.611,12.87,12,0.1974
66.962,12.87,12,0.1975
67.311,12.85,12,0.198
67.661,12.83,12,0.198
68.037,12.81,12,0.198
68.385,12.81,12,0.198
68.734,12.82,12,0.198
69.084,12.79,12,0.1979
69.433,12.8,12,0.1979
69.783,12.78,12,0.1979
70.142,12.76,12,0.1979
70.526,12.74,12,0.1979
70.885,12.72,12,0.1979
71.259,12.71,12,0.1979
71.61,12.69,12,0.1979
71.959,12.65,12,0.1979
72.307,12.65,12,0.1979
72.656,12.63,12,0.197
73.033,13.63,12,0.1969
73.383,13.63,12,0.1968
73.732,13.71,12,0.1966
74.081,13.82,12,0.1966
74.43,13.73,12,0.1966
74.778,13.74,12,0.1965
75.155,13.77,12,0.1962
75.503,13.93,12,0.1957
75.854,14.02,12,0.1956
76.202,13.91,12,0.1957
76.551,13.91,12,0.1965
76.901,13.88,12,0.1958
77.278,13.87,12,0.1952
77.626,13.84,12,0.1949
77.976,14.14,12,0.1845
78.325,16.53,12,0.1814
78.675,17.11,12,0.1828
79.024,16.43,12,0.1835
79.384,16.62,12,0.1838
79.739,16.48,12,0.1841
80.099,16.44,12,0.1847
80.448,16.56,12,0.1846
80.798,16.64,12,0.1847
81.146,16.61,12,0.185
81.521,15.96,12,0.1851
81.872,14.58,12,0.1859
82.22,15.42,12,0.1862
82.571,15.41,12,0.1855
82.919,15.43,12,0.1858
83.295,17.27,12,0.1857
83.643,17.23,12,0.1859
83.993,16.28,12,0.1859
84.343,16.15,12,0.1862
84.693,16.11,12,0.1864
85.043,16.14,12,0.186
85.418,16.11,12,0.1861
85.768,16.18,12,0.1816
86.116,17.35,12,0.1795
86.466,18.46,12,0.1801
86.815,18.43,12,0.1799
87.163,18.63,12,0.1789
87.542,18.51,12,0.1794
87.891,18.6,12,0.1794
88.24,18.5,12,0.1795
88.588,18.71,12,0.179
88.938,18.66,12,0.1786
89.288,18.66,12,0.1783
89.663,18.55,12,0.1775
90.013,19.14,12,0.1767
90.362,19.12,12,0.176
90.711,18.99,12,0.176
91.06,19.06,12,0.1758
91.437,18.98,12,0.1758
91.785,19,12,0.1755
92.136,19.01,12,0.1753
92.483,19.22,12,0.1751
92.832,19.23,12,0.1749
93.182,19.27,12,0.1748
93.558,19.23,12,0.1746
93.906,19.26,12,0.1745
94.256,19.59,12,0.1741
94.605,19.62,12,0.1738
