Time,Amps,Volts,Torque 2V (N · m)
0,0,0,0.059
0.145,0,0,0.059
0.289,0,0,0.059
0.429,0,0,0.059
0.528,0,0,0.059
0.674,0,0,0.059
0.819,0,0,0.059
0.962,0,0,0.059
1.056,0,0,0.059
1.168,0,0,0.059
1.281,0,0,0.059
1.389,0,0,0.059
1.5,0,0,0.059
1.609,0,0,0.059
1.715,0,0,0.059
1.82,0,0,0.059
1.93,0,0,0.059
2.045,0,0,0.059
2.162,0,0,0.059
2.287,0,0,0.059
2.401,0,0,0.059
2.512,0,0,0.059
2.62,0,0,0.059
2.727,0,0,0.059
2.838,0,0,0.059
2.949,0,0,0.059
3.049,0,0,0.059
3.155,0,0,0.059
3.267,0,0,0.059
3.374,0,0,0.059
3.48,0,0,0.059
3.59,0,0,0.059
3.701,0,0,0.059
3.816,0,0,0.059
3.929,0,0,0.059
4.039,0,0,0.059
4.145,0,0,0.059
4.253,0,0,0.059
4.369,0,0,0.059
4.488,0,0,0.059
4.6,0,0,0.059
4.711,0,0,0.059
4.822,0,0,0.059
4.931,0,0,0.059
5.04,0,0,0.059
5.167,0,0,0.059
5.285,0,0,0.059
5.392,0,0,0.059
5.496,0,0,0.059
5.604,0,0,0.059
5.716,0,0,0.059
5.822,0,0,0.059
5.935,0,0,0.059
6.053,0,0,0.059
6.181,0,0,0.059
6.291,0,0,0.059
6.406,0,0,0.059
6.512,0,0,0.059
6.62,0,0,0.059
6.739,0,0,0.059
6.854,0,0,0.059
6.971,0,0,0.059
7.081,0,0,0.059
7.191,0,0,0.059
7.3,0,0,0.059
7.409,0,0,0.059
7.518,0,0,0.059
7.627,0,0,0.059
7.737,0,0,0.059
7.861,0,0,0.059
7.974,0,0,0.059
8.082,0,0,0.059
8.189,0,0,0.059
8.298,0,0,0.059
8.406,0,0,0.059
8.516,0,0,0.059
8.64,0,0,0.059
8.749,0,0,0.059
8.857,0,0,0.059
8.962,0,0,0.059
9.07,0,0,0.059
9.181,0,0,0.059
9.287,0,0,0.059
9.404,0,0,0.059
9.516,0,0,0.059
9.625,0,0,0.059
9.733,0,0,0.059
9.851,0,0,0.059
9.975,0,0,0.059
10.106,0,0,0.059
10.216,0,0,0.059
10.324,0,0,0.059
10.433,0,0,0.059
10.539,0,0,0.059
10.646,0,0,0.059
10.766,0,0,0.059
10.87,0,0,0.059
10.988,0,0,0.059
11.102,0,0,0.059
11.211,0,0,0.059
11.32,0,0,0.059
11.428,0,0,0.059
11.537,0,0,0.059
11.646,0,0,0.059
11.764,0,0,0.059
11.864,0,0,0.059
11.971,0,0,0.059
12.079,0,0,0.059
12.185,0,0,0.059
12.297,0,0,0.059
12.423,0,0,0.059
12.534,0,0,0.059
12.636,0,0,0.059
12.745,0,0,0.059
12.852,0,0,0.059
12.958,0,0,0.059
13.066,0,0,0.059
13.198,0,0,0.059
13.309,0,0,0.059
13.416,0,0,0.059
13.525,0,0,0.059
13.635,0,0,0.059
13.753,0,0,0.059
13.87,0,0,0.059
13.981,0,0,0.059
14.089,0,0,0.059
14.211,0,0,0.059
14.322,0,0,0.059
14.43,0,0,0.059
14.538,0,0,0.059
14.647,0,0,0.059
14.755,0,0,0.059
14.863,0,0,0.059
14.964,0,0,0.059
15.073,0,0,0.059
15.183,0,0,0.059
15.289,0,0,0.059
15.399,0,0,0.059
15.511,0,0,0.059
15.62,0,0,0.059
15.76,0,0,0.059
15.864,0,0,0.059
15.98,0,0,0.059
16.089,0,0,0.059
16.196,0,0,0.059
16.303,0,0,0.059
16.418,0,0,0.059
16.544,0,0,0.059
16.657,0,0,0.059
16.765,0,0,0.059
16.875,0,0,0.059
16.983,0,0,0.059
17.091,0,0,0.059
17.199,0,0,0.059
17.321,0,0,0.059
17.441,0,0,0.059
17.55,0,0,0.059
17.658,0,0,0.059
17.765,0,0,0.059
17.875,0,0,0.059
17.996,0,0,0.059
18.134,0,0,0.059
18.248,0,0,0.059
18.358,0,0,0.059
18.465,0,0,0.059
18.57,0,0,0.059
18.679,0,0,0.059
18.788,0,0,0.059
18.897,0,0,0.059
19.008,0,0,0.059
19.133,0,0,0.059
19.242,0,0,0.059
19.351,0,0,0.059
19.467,0,0,0.059
19.577,0,0,0.059
19.71,0,0,0.059
19.814,0,0,0.059
19.924,0,0,0.059
20.031,0,0,0.059
20.14,0,0,0.059
20.249,0,0,0.059
20.36,0,0,0.059
20.492,0,0,0.059
20.61,0,0,0.059
20.719,0,0,0.059
20.827,0,0,0.059
20.937,0,0,0.059
21.047,0,0,0.059
21.158,0,0,0.059
21.301,0,0,0.059
21.426,0,0,0.059
21.536,0,0,0.059
21.646,0,0,0.059
21.756,0,0,0.059
21.866,0,0,0.059
21.98,0,0,0.059
22.106,0,0,0.059
22.217,0,0,0.059
22.326,0,0,0.059
22.435,0,0,0.059
22.544,0,0,0.059
22.654,0,0,0.059
22.772,0,0,0.059
22.904,0,0,0.059
23.017,0,0,0.059
23.127,0,0,0.059
23.235,0,0,0.059
23.345,0,0,0.059
23.452,0,0,0.059
23.565,0,0,0.059
23.674,0,0,0.059
23.792,0,0,0.059
23.903,0,0,0.059
24.012,0,0,0.059
24.121,0,0,0.059
24.242,0,0,0.059
24.348,0,0,0.059
24.449,0,0,0.059
24.565,0,0,0.059
24.675,0,0,0.059
24.783,0,0,0.059
24.903,0,0,0.059
25.015,0,0,0.059
25.125,0,0,0.059
25.244,0,0,0.059
25.362,0,0,0.059
25.474,0,0,0.059
25.583,0,0,0.059
25.693,0,0,0.059
25.805,0,0,0.059
25.906,0,0,0.059
26.019,0,0,0.059
26.129,0,0,0.059
26.239,0,0,0.059
26.346,0,0,0.059
26.457,0,0,0.059
26.57,0,0,0.059
26.676,0,0,0.059
26.787,0,0,0.059
26.917,0,0,0.059
27.018,0,0,0.059
27.128,0,0,0.059
27.237,0,0,0.059
27.343,0,0,0.059
27.452,0,0,0.059
27.574,0,0,0.059
27.685,0,0,0.059
27.788,0,0,0.059
27.897,0,0,0.059
28.004,0,0,0.059
28.114,0,0,0.059
28.222,0,0,0.059
28.331,0,0,0.059
28.451,0,0,0.059
28.567,0,0,0.059
28.678,0,0,0.059
28.787,0,0,0.059
28.92,0,0,0.059
