Time,Amps,Volts,Torque 4V (N · m)
0.005,25.78,4.001,0.205
0.421,34.16,4.001,0.2
0.823,33.76,4.001,0.198
1.189,33.81,4.001,0.196
1.58,33.39,4.001,0.195
1.934,33.32,4.001,0.194
2.281,33,4.001,0.193
2.632,32.65,4.001,0.193
3.008,32.31,4.001,0.192
3.357,32.01,4.001,0.191
3.706,31.75,4.001,0.191
4.055,31.5,4.001,0.19
4.405,31.26,4.001,0.19
4.754,30.99,4.001,0.189
5.13,30.78,4.001,0.189
5.479,30.54,4.001,0.188
5.827,30.29,4.001,0.188
6.176,30.06,4.001,0.188
6.551,29.94,4.001,0.187
6.901,29.71,4.001,0.187
7.251,29.54,4.001,0.187
7.6,29.38,4.001,0.186
7.95,29.19,4.001,0.186
8.3,29.06,4.001,0.186
8.675,29.01,4.001,0.186
9.024,28.87,4.001,0.185
9.372,28.72,4.001,0.185
9.723,28.58,4.001,0.185
10.072,28.42,4.001,0.185
10.421,28.31,4.001,0.184
10.798,28.18,4.001,0.184
11.145,28.05,4.001,0.184
11.496,27.95,4.001,0.184
11.844,27.85,4.001,0.183
12.194,27.76,4.001,0.183
12.57,27.71,4.001,0.183
12.92,27.59,4.001,0.183
13.269,27.48,4.001,0.183
13.618,27.38,4.001,0.183
13.967,27.27,4.001,0.183
14.316,27.19,4.001,0.182
14.693,27.14,4.001,0.182
15.041,27.04,4.001,0.182
15.39,26.96,4.001,0.182
15.738,26.85,4.001,0.182
16.113,26.78,4.001,0.182
16.463,26.68,4.001,0.181
16.812,26.62,4.001,0.181
17.162,26.56,4.001,0.181
17.511,26.53,4.001,0.181
17.887,26.46,4.001,0.181
18.235,26.39,4.001,0.181
18.585,26.31,4.001,0.181
18.935,26.28,4.001,0.18
19.283,26.22,4.001,0.18
19.632,26.01,4.001,0.18
19.992,26.01,4.001,0.18
20.348,25.95,4.001,0.18
20.707,25.74,4.001,0.18
21.058,25.75,4.001,0.18
21.405,25.7,4.001,0.18
21.754,25.54,4.001,0.179
22.131,25.46,4.001,0.179
22.48,25.43,4.001,0.179
22.829,25.37,4.001,0.179
23.178,25.32,4.001,0.179
23.527,25.2,4.001,0.179
23.902,25.18,4.001,0.179
24.252,25.13,4.001,0.179
24.601,25.12,4.001,0.179
24.952,25.08,4.001,0.179
25.3,24.92,4.001,0.178
25.676,24.98,4.001,0.178
26.025,24.98,4.001,0.178
26.373,24.9,4.001,0.178
26.723,24.89,4.001,0.178
27.1,24.83,4.001,0.178
27.448,24.85,4.001,0.178
27.798,24.88,4.001,0.178
28.146,24.84,4.001,0.178
28.495,24.73,4.001,0.178
28.845,24.77,4.001,0.178
29.222,24.78,4.001,0.178
29.57,24.77,4.001,0.178
29.919,24.73,4.001,0.177
30.268,24.55,4.001,0.177
30.618,24.57,4.001,0.177
30.995,24.54,4.001,0.177
31.343,24.5,4.001,0.177
31.691,24.46,4.001,0.177
32.041,24.42,4.001,0.177
32.391,24.24,4.001,0.177
32.739,24.26,4.001,0.177
33.115,24.25,4.001,0.177
33.463,24.25,4.001,0.177
33.813,24.22,4.001,0.176
34.161,24.22,4.001,0.177
34.537,24.23,4.001,0.177
34.887,24.05,4.001,0.176
35.236,24.1,4.001,0.176
35.585,24.08,4.001,0.176
35.935,23.99,4.001,0.176
36.31,24.03,4.001,0.176
36.66,24.05,4.001,0.176
37.007,24.02,4.001,0.176
37.357,23.99,4.001,0.176
37.707,23.96,4.001,0.176
38.057,23.91,4.001,0.175
38.416,23.74,4.001,0.176
38.771,23.77,4.001,0.175
39.129,23.76,4.001,0.175
39.48,23.73,4.001,0.175
39.828,23.72,4.001,0.175
40.178,23.72,4.001,0.175
40.554,23.69,4.001,0.175
40.904,23.66,4.001,0.175
41.252,23.62,4.001,0.175
41.602,23.59,4.001,0.175
41.95,23.55,4.001,0.175
42.327,23.55,4.001,0.175
42.677,23.53,4.001,0.175
43.025,23.56,4.001,0.175
43.375,23.38,4.001,0.175
43.724,23.42,4.001,0.175
44.099,23.42,4.001,0.175
44.448,23.41,4.001,0.175
44.797,23.39,4.001,0.175
45.146,23.37,4.001,0.175
45.496,23.35,4.001,0.174
45.87,23.35,4.001,0.174
46.221,23.34,4.001,0.174
46.57,23.33,4.001,0.174
46.92,23.33,4.001,0.174
47.269,23.31,4.001,0.174
47.644,23.3,4.001,0.174
47.994,23.27,4.001,0.174
48.343,23.25,4.001,0.174
48.692,23.21,4.001,0.174
49.041,23.18,4.001,0.174
49.39,23.15,4.001,0.174
49.766,23.13,4.001,0.174
50.115,23.11,4.001,0.174
50.464,23.1,4.001,0.174
50.815,23.1,4.001,0.174
51.163,23.1,4.001,0.174
51.523,23.1,4.001,0.174
51.879,23.1,4.001,0.174
52.238,23.08,4.001,0.174
52.586,23.07,4.001,0.174
52.998,23.06,4.001,0.174
53.367,23.04,4.001,0.174
53.74,23.02,4.001,0.174
54.09,23.01,4.001,0.174
54.438,23,4.001,0.174
54.788,22.97,4.001,0.174
55.137,22.95,4.001,0.174
55.512,22.93,4.001,0.174
55.861,22.92,4.001,0.174
56.211,22.91,4.001,0.174
56.56,22.88,4.001,0.174
56.936,22.88,4.001,0.174
57.285,22.85,4.001,0.174
57.635,22.84,4.001,0.174
57.984,22.81,4.001,0.174
58.332,22.79,4.001,0.174
58.682,22.78,4.001,0.174
59.059,22.76,4.001,0.175
59.408,22.75,4.001,0.175
59.758,22.73,4.001,0.175
60.105,22.71,4.001,0.175
60.455,22.69,4.001,0.175
60.832,22.67,4.001,0.175
61.182,22.66,4.001,0.175
61.531,22.64,4.001,0.174
61.879,22.61,4.001,0.174
62.248,22.59,4.001,0.174
62.631,22.58,4.001,0.174
62.978,22.58,4.001,0.174
63.328,22.56,4.001,0.174
63.705,22.54,4.001,0.174
64.052,22.52,4.001,0.174
64.404,22.5,4.001,0.174
64.752,22.48,4.001,0.174
65.102,22.41,4.001,0.174
65.45,22.33,4.001,0.174
65.827,22.29,4.001,0.174
66.176,22.25,4.001,0.174
66.524,22.22,4.001,0.174
66.873,22.2,4.001,0.174
67.224,22.19,4.001,0.173
67.599,22.18,4.001,0.173
67.948,22.19,4.001,0.173
68.297,22.19,4.001,0.173
68.646,22.19,4.001,0.173
68.996,22.19,4.001,0.173
69.371,22.21,4.001,0.173
69.72,22.18,4.001,0.173
70.069,22.15,4.001,0.173
70.417,22.14,4.001,0.173
70.768,22.12,4.001,0.173
71.128,22.1,4.001,0.173
71.51,22.08,4.001,0.173
71.868,22.06,4.001,0.173
72.219,22.02,4.001,0.173
72.595,21.97,4.001,0.173
72.943,21.92,4.001,0.173
73.293,21.88,4.001,0.173
73.641,21.85,4.001,0.173
73.991,21.79,4.001,0.173
74.351,21.78,4.001,0.172
74.705,21.64,4.001,0.172
75.066,21.77,4.001,0.172
75.413,21.82,4.001,0.172
75.764,21.83,4.001,0.172
76.139,21.85,4.001,0.172
76.487,21.89,4.001,0.172
76.838,21.89,4.001,0.172
77.187,21.9,4.001,0.172
77.536,21.91,4.001,0.172
77.912,21.91,4.001,0.172
78.261,21.9,4.001,0.172
78.61,21.92,4.001,0.172
78.959,21.91,4.001,0.172
79.309,21.89,4.001,0.172
79.658,21.88,4.001,0.172
80.035,21.87,4.001,0.172
80.384,21.9,4.001,0.172
80.734,21.9,4.001,0.172
81.081,21.92,4.001,0.172
81.431,21.9,4.001,0.172
81.807,21.9,4.001,0.172
82.156,21.89,4.001,0.172
82.505,21.88,4.001,0.172
82.854,21.87,4.001,0.172
83.204,21.85,4.001,0.172
83.553,21.85,4.001,0.172
83.929,21.83,4.001,0.172
84.276,21.81,4.001,0.172
84.627,21.8,4.001,0.172
84.975,21.79,4.001,0.171
85.351,21.78,4.001,0.172
85.701,21.76,4.001,0.172
86.05,21.75,4.001,0.171
86.399,21.74,4.001,0.171
86.747,21.73,4.001,0.171
87.097,21.72,4.001,0.171
87.472,21.73,4.001,0.171
87.821,21.79,4.001,0.171
88.172,21.82,4.001,0.171
88.521,21.84,4.001,0.171
88.87,21.82,4.001,0.171
89.219,21.79,4.001,0.171
89.595,21.78,4.001,0.171
89.945,21.75,4.001,0.171
90.294,21.48,4.001,0.171
90.641,21.53,4.001,0.171
90.992,21.56,4.001,0.171
91.368,21.56,4.001,0.17
91.717,21.56,4.001,0.17
92.067,21.55,4.001,0.17
92.415,21.54,4.001,0.17
92.765,21.52,4.001,0.17
93.114,21.51,4.001,0.17
93.488,21.49,4.001,0.17
93.839,21.48,4.001,0.17
94.188,21.47,4.001,0.17
94.537,21.46,4.001,0.17
94.912,21.45,4.001,0.17
95.263,21.45,4.001,0.17
95.612,21.43,4.001,0.17
