Time,Amps,Volts,Torque 2V (N · m)
0.001,9.28,2,0.13
0.374,19.99,2,0.127
0.779,19.97,2,0.126
1.181,19.92,2,0.125
1.56,19.85,2,0.124
1.942,19.78,2,0.123
2.292,19.63,2,0.123
2.64,19.5,2,0.122
2.989,19.36,2,0.122
3.339,19.15,2,0.122
3.688,19.1,2,0.121
4.064,19.01,2,0.121
4.413,18.95,2,0.121
4.775,18.91,2,0.12
5.165,18.87,2,0.12
5.514,18.79,2,0.12
5.863,18.68,2,0.12
6.212,18.63,2,0.12
6.561,18.88,2,0.119
6.938,18.93,2,0.119
7.286,18.9,2,0.119
7.635,18.9,2,0.119
7.985,18.86,2,0.119
8.333,18.83,2,0.119
8.709,18.8,2,0.119
9.059,18.79,2,0.119
9.407,18.71,2,0.118
9.758,18.66,2,0.118
10.105,18.66,2,0.118
10.482,18.66,2,0.118
10.832,18.68,2,0.118
11.181,18.71,2,0.118
11.53,18.71,2,0.118
11.879,18.71,2,0.118
12.254,18.69,2,0.118
12.604,18.64,2,0.118
12.953,18.62,2,0.118
13.302,18.64,2,0.117
13.652,18.63,2,0.117
14,18.59,2,0.117
14.359,18.52,2,0.117
14.742,18.5,2,0.117
15.102,18.46,2,0.117
15.476,18.44,2,0.117
15.827,18.43,2,0.117
16.175,18.41,2,0.117
16.526,18.39,2,0.117
16.873,18.44,2,0.117
17.249,18.45,2,0.117
17.599,18.44,2,0.117
17.948,18.44,2,0.116
18.297,18.44,2,0.116
18.647,18.42,2,0.116
19.004,18.38,2,0.116
19.362,18.35,2,0.116
19.719,18.33,2,0.116
20.07,18.3,2,0.116
20.419,18.3,2,0.116
20.795,18.28,2,0.116
21.143,18.28,2,0.116
21.494,18.26,2,0.116
21.841,18.25,2,0.115
22.192,18.2,2,0.115
22.539,18.16,2,0.115
22.917,18.15,2,0.115
23.266,18.09,2,0.115
23.615,18.07,2,0.115
23.964,18.05,2,0.115
24.313,18.07,2,0.114
24.689,18.06,2,0.114
25.037,18.04,2,0.114
25.387,18.03,2,0.114
25.737,18.03,2,0.114
26.111,18.03,2,0.114
26.462,18.01,2,0.114
26.809,17.99,2,0.113
27.16,17.97,2,0.113
27.508,17.97,2,0.113
27.885,17.96,2,0.113
28.234,17.94,2,0.113
28.583,17.93,2,0.113
28.933,17.91,2,0.113
29.282,17.89,2,0.113
29.629,17.9,2,0.112
29.99,17.89,2,0.112
30.346,17.87,2,0.112
30.704,17.87,2,0.112
31.055,17.87,2,0.112
31.402,17.85,2,0.112
31.752,17.85,2,0.112
32.111,17.85,2,0.112
32.469,17.84,2,0.112
32.827,17.83,2,0.112
33.176,17.83,2,0.112
33.526,17.82,2,0.111
33.902,17.84,2,0.111
34.25,17.83,2,0.111
34.599,17.86,2,0.111
34.948,17.85,2,0.111
35.298,17.84,2,0.111
35.673,17.83,2,0.111
36.022,17.82,2,0.111
36.373,17.8,2,0.111
36.721,17.79,2,0.111
37.07,17.77,2,0.111
37.445,17.8,2,0.111
37.795,17.8,2,0.111
38.144,17.77,2,0.111
38.492,17.79,2,0.11
38.843,17.78,2,0.11
39.22,17.76,2,0.11
39.567,17.75,2,0.11
39.917,17.76,2,0.11
40.265,17.73,2,0.11
40.614,17.71,2,0.11
40.964,17.72,2,0.11
41.341,17.69,2,0.11
41.689,17.66,2,0.11
42.039,17.68,2,0.11
42.389,17.66,2,0.11
42.737,17.64,2,0.11
43.113,17.61,2,0.11
43.461,17.63,2,0.11
43.811,17.61,2,0.11
44.159,17.61,2,0.109
44.536,17.57,2,0.109
44.911,17.62,2,0.109
45.26,17.61,2,0.109
45.611,17.62,2,0.109
45.985,17.6,2,0.109
46.335,17.57,2,0.109
46.686,17.57,2,0.109
47.034,17.57,2,0.109
47.382,17.56,2,0.109
47.76,17.54,2,0.109
48.108,17.51,2,0.109
48.458,17.51,2,0.109
48.807,17.51,2,0.109
49.154,17.49,2,0.109
49.53,17.47,2,0.109
49.882,17.46,2,0.109
50.229,17.44,2,0.109
50.578,17.45,2,0.109
50.927,17.46,2,0.109
51.302,17.46,2,0.108
51.652,17.44,2,0.108
52.001,17.42,2,0.108
52.351,17.43,2,0.108
52.699,17.4,2,0.108
53.076,17.41,2,0.108
53.425,17.41,2,0.108
